created_at,PM10_2,PM2.5_2,RH_2,Temperature_2
2020-10-09 11:45:00,58.17,52.37,74.91,27.95
2020-10-09 12:00:00,60.8,54.68,73.25,28.59
2020-10-09 12:15:00,60.22,54.14,72.23,28.83
2020-10-09 12:30:00,60.48,54.48,71.39,29.1
2020-10-09 12:45:00,64.5,58.11,70.92,29.07
2020-10-09 13:00:00,71.51,64.25,70.54,29.1
2020-10-09 13:15:00,78.93,70.84,70.5,29.15
2020-10-09 13:30:00,80.25,72.19,70.46,29.17
2020-10-09 13:45:00,80.88,72.88,70.4,29.19
2020-10-09 14:00:00,86.64,77.92,70.66,29.16
2020-10-09 14:15:00,106.83,95.27,70.37,29.21
2020-10-09 14:30:00,95.36,85.1,69.91,29.19
2020-10-09 14:45:00,80.48,72.35,69.75,29.03
2020-10-09 15:00:00,68.42,61.74,69.92,28.99
2020-10-09 15:15:00,63.72,57.51,72.83,28.26
2020-10-09 15:30:00,60.55,54.57,73.64,28.16
2020-10-09 15:45:00,58.08,52.34,73.82,28.23
2020-10-09 16:00:00,55.58,50.15,73.87,28.24
2020-10-09 16:15:00,53.57,48.36,73.61,28.31
2020-10-09 16:30:00,51.54,46.52,73.32,28.32
2020-10-09 16:45:00,49.44,44.7,73.1,28.25
2020-10-09 17:00:00,47.21,42.76,73.04,28.25
2020-10-09 17:15:00,45.8,41.47,73.12,28.25
2020-10-09 17:30:00,44.53,40.36,73.37,28.23
2020-10-09 17:45:00,40.49,36.57,74.21,28.11
2020-10-09 18:00:00,33.3,30.03,74.3,28.11
2020-10-09 18:15:00,30.64,27.62,75.12,28.1
2020-10-09 18:30:00,31.44,28.27,75.6,28.12
2020-10-09 18:45:00,32.17,28.92,75.99,28.13
2020-10-09 19:00:00,31.93,28.72,75.85,28.15
2020-10-09 19:15:00,30.26,27.25,75.71,28.13
2020-10-09 19:30:00,27.84,25.09,75.46,28.13
2020-10-09 19:45:00,25.93,23.23,75.24,28.1
2020-10-09 20:00:00,27.44,24.51,76.17,27.54
2020-10-09 20:15:00,28.26,25.41,75.62,27.74
2020-10-09 20:30:00,31.14,27.88,76.7,27.61
2020-10-09 20:45:00,30.37,27.05,77.89,27.54
2020-10-09 21:00:00,31.46,28.02,78.63,27.37
2020-10-09 21:15:00,32.02,28.68,78.11,27.36
2020-10-09 21:30:00,32.68,29.25,78.21,27.46
2020-10-09 21:45:00,34.82,31.08,78.22,27.34
2020-10-09 22:00:00,33.05,29.56,78.05,27.24
2020-10-09 22:15:00,31.45,28.07,78.01,27.1
2020-10-09 22:30:00,30.6,27.33,78.01,26.96
2020-10-09 22:45:00,29.75,26.55,78.11,26.81
2020-10-09 23:00:00,29.76,26.25,78.2,26.82
2020-10-09 23:15:00,30.34,26.1,78.18,26.82
2020-10-09 23:30:00,29.98,25.3,78.45,26.73
2020-10-09 23:45:00,28.63,24.27,78.11,26.76
2020-10-10 00:00:00,29.59,23.13,77.45,26.88
2020-10-10 00:15:00,30.68,24.76,78.7,26.61
2020-10-10 00:30:00,29.3,22.95,79.21,26.55
2020-10-10 00:45:00,26.33,20.85,78.77,26.6
2020-10-10 01:00:00,24.84,20.8,77.72,26.67
2020-10-10 01:15:00,25.05,21.03,78.64,26.53
2020-10-10 01:30:00,24.41,21.56,78.81,26.56
2020-10-10 01:45:00,27.41,22.48,79.99,26.43
2020-10-10 02:00:00,31.32,23.76,80.49,26.33
2020-10-10 02:15:00,27.95,22.75,79.47,26.46
2020-10-10 02:30:00,26.94,22.5,79.51,26.42
2020-10-10 02:45:00,26.76,22.46,79.1,26.42
2020-10-10 03:00:00,27.37,22.99,80.05,26.2
2020-10-10 03:15:00,25.26,21.74,79.64,26.27
2020-10-10 03:30:00,24.14,20.85,79.04,26.39
2020-10-10 03:45:00,26.66,22.18,79.19,26.37
2020-10-10 04:00:00,27.69,22.62,78.88,26.35
2020-10-10 04:15:00,26.48,21.96,78.29,26.35
2020-10-10 04:30:00,29.42,23.62,78.52,26.36
2020-10-10 04:45:00,28.07,22.67,79.59,26.25
2020-10-10 05:00:00,30.32,23.2,79.3,26.35
2020-10-10 05:15:00,31.65,24.3,79.85,26.31
2020-10-10 05:30:00,35.28,25.14,80.22,26.2
2020-10-10 05:45:00,33.44,24.43,80.65,26.14
2020-10-10 06:00:00,34.69,24.36,80.76,26.12
2020-10-10 06:15:00,31.84,23.54,80.23,26.41
2020-10-10 06:30:00,33.01,24.06,80.01,26.43
2020-10-10 06:45:00,32.77,23.91,79.76,26.54
2020-10-10 07:00:00,32.02,24.39,79.86,26.63
2020-10-10 07:15:00,32.45,25.9,79.34,26.75
2020-10-10 07:30:00,33.86,27.03,78.66,26.94
2020-10-10 07:45:00,38.42,30.39,78.81,27.08
2020-10-10 08:00:00,42.56,35.48,78.15,27.14
2020-10-10 08:15:00,41.35,29.15,77.25,27.28
2020-10-10 08:30:00,36.93,28.36,76.4,27.42
2020-10-10 08:45:00,35.88,29.49,76.01,27.61
2020-10-10 09:00:00,38.14,32.66,75.74,27.75
2020-10-10 09:15:00,39.0,34.78,75.43,27.89
2020-10-10 09:30:00,33.2,29.72,74.66,28.0
2020-10-10 09:45:00,31.9,28.74,74.95,28.06
2020-10-10 10:00:00,29.67,26.78,74.44,28.1
2020-10-10 10:15:00,28.75,26.02,74.53,28.1
2020-10-10 10:30:00,27.96,25.32,74.62,28.12
2020-10-10 10:45:00,28.2,25.42,74.59,28.17
2020-10-10 11:00:00,36.91,33.03,74.1,28.28
2020-10-10 11:15:00,42.9,37.63,73.79,28.38
2020-10-10 11:30:00,41.07,35.92,73.45,28.56
2020-10-10 11:45:00,40.81,36.34,71.55,29.27
2020-10-10 12:00:00,45.59,39.95,71.06,29.36
2020-10-10 12:15:00,48.47,41.91,71.42,29.29
2020-10-10 12:30:00,38.93,34.56,70.91,29.51
2020-10-10 12:45:00,31.28,28.15,66.54,26.21
2020-10-10 13:00:00,28.24,25.39,68.95,29.91
2020-10-10 13:15:00,26.46,23.95,69.33,29.77
2020-10-10 13:30:00,30.83,27.54,69.09,29.82
2020-10-10 13:45:00,36.89,32.74,69.92,29.6
2020-10-10 14:00:00,30.01,26.52,69.51,29.94
2020-10-10 14:15:00,30.99,27.79,71.0,29.54
2020-10-10 14:30:00,28.53,25.41,67.55,24.73
2020-10-10 14:45:00,29.21,26.3,72.74,28.92
2020-10-10 15:00:00,29.63,26.73,73.96,28.52
2020-10-10 15:15:00,31.47,28.39,75.42,28.18
2020-10-10 15:30:00,30.81,27.69,75.06,28.39
2020-10-10 15:45:00,30.52,27.42,75.47,28.36
2020-10-10 16:00:00,30.88,27.6,76.06,28.28
2020-10-10 16:15:00,31.27,27.58,76.38,28.28
2020-10-10 16:30:00,34.74,28.93,76.66,28.29
2020-10-10 16:45:00,45.23,36.46,76.69,28.28
2020-10-10 17:00:00,51.54,40.15,76.79,28.31
2020-10-10 17:15:00,45.53,35.64,76.93,28.43
2020-10-10 17:30:00,42.82,34.76,77.58,28.4
2020-10-10 20:15:00,34.46,30.59,69.61,30.28
2020-10-10 20:30:00,33.04,29.83,65.78,31.55
2020-10-10 20:45:00,34.22,30.96,64.51,32.05
2020-10-10 21:00:00,35.05,31.79,64.08,32.19
2020-10-10 21:15:00,38.39,34.84,64.36,32.18
2020-10-10 21:30:00,40.22,36.46,65.35,31.97
2020-10-10 21:45:00,42.71,38.74,66.27,31.68
2020-10-10 22:00:00,44.04,39.89,66.97,31.51
2020-10-10 22:15:00,45.06,40.81,67.32,31.4
2020-10-10 22:30:00,44.21,40.13,67.68,31.28
2020-10-10 22:45:00,42.68,38.8,67.66,31.27
2020-10-10 23:00:00,44.02,39.96,67.83,31.27
2020-10-10 23:15:00,46.32,42.03,68.11,31.24
2020-10-10 23:30:00,44.42,40.37,68.06,31.2
2020-10-10 23:45:00,43.03,39.13,67.83,31.2
2020-10-11 00:00:00,42.97,39.03,67.76,31.16
2020-10-11 00:15:00,41.75,37.99,67.72,31.08
2020-10-11 00:30:00,40.89,37.2,67.79,30.96
2020-10-11 00:45:00,36.03,32.77,67.54,30.87
2020-10-11 01:00:00,32.41,29.52,67.33,30.82
2020-10-11 01:15:00,30.67,27.95,67.37,30.76
2020-10-11 01:30:00,30.16,27.49,67.77,30.66
2020-10-11 01:45:00,31.26,28.43,68.28,30.57
2020-10-11 02:00:00,33.3,30.29,68.55,30.53
2020-10-11 02:15:00,36.07,32.79,68.57,30.56
2020-10-11 02:30:00,36.62,33.19,68.54,30.49
2020-10-11 02:45:00,36.6,33.32,68.6,30.48
2020-10-11 03:00:00,37.63,34.31,69.03,30.43
2020-10-11 03:15:00,34.66,31.68,69.09,30.36
2020-10-11 03:30:00,30.58,27.97,68.78,30.29
2020-10-11 03:45:00,30.56,27.89,68.86,30.23
2020-10-11 04:00:00,30.34,27.71,68.87,30.2
2020-10-11 04:15:00,30.46,27.82,68.93,30.21
2020-10-11 04:30:00,30.74,28.07,69.01,30.2
2020-10-11 04:45:00,33.95,30.88,69.55,30.16
2020-10-11 05:00:00,36.92,33.31,70.03,30.14
2020-10-11 05:15:00,34.64,31.11,69.93,30.19
2020-10-11 05:30:00,31.53,28.4,69.44,30.12
2020-10-11 05:45:00,32.17,28.85,69.68,30.08
2020-10-11 06:00:00,36.35,32.75,70.05,30.05
2020-10-11 06:15:00,36.55,32.93,70.58,29.95
2020-10-11 06:30:00,36.16,32.46,70.88,29.91
2020-10-11 06:45:00,29.31,26.41,70.89,29.99
2020-10-11 07:00:00,27.11,24.49,70.68,30.13
2020-10-11 07:15:00,30.3,27.49,70.28,30.2
2020-10-11 07:30:00,33.09,30.03,70.43,30.09
2020-10-11 07:45:00,26.26,23.71,70.8,29.86
2020-10-11 08:00:00,25.48,22.97,70.69,29.72
2020-10-11 08:15:00,25.07,22.63,70.72,29.63
2020-10-11 08:30:00,19.09,17.28,70.76,29.35
2020-10-11 08:45:00,10.22,9.24,70.31,29.22
2020-10-11 09:00:00,9.25,8.32,70.67,29.16
2020-10-11 09:15:00,9.49,8.58,70.84,29.19
2020-10-11 09:30:00,11.69,10.57,71.03,29.26
2020-10-11 09:45:00,14.29,12.91,70.73,29.46
2020-10-11 10:00:00,15.33,13.88,70.67,29.53
2020-10-11 10:15:00,13.74,12.48,70.93,29.51
2020-10-11 10:30:00,14.45,13.1,71.0,29.42
2020-10-11 10:45:00,17.86,16.2,70.95,29.4
2020-10-11 11:00:00,15.68,14.13,70.8,29.33
2020-10-11 11:15:00,8.28,6.73,69.39,29.05
2020-10-11 11:30:00,6.16,4.91,69.58,28.57
2020-10-11 11:45:00,6.02,4.44,69.65,28.63
2020-10-11 12:00:00,4.6,3.51,69.9,28.75
2020-10-11 12:15:00,4.92,3.83,70.02,28.85
2020-10-11 12:30:00,5.61,4.35,69.51,29.17
2020-10-11 12:45:00,5.78,4.98,69.17,29.39
2020-10-11 13:00:00,5.86,5.22,68.68,29.61
2020-10-11 13:15:00,6.29,5.61,68.14,29.8
2020-10-11 13:30:00,7.04,6.38,67.49,30.1
2020-10-11 13:45:00,8.8,7.99,67.31,30.2
2020-10-11 14:00:00,9.37,8.49,67.95,30.14
2020-10-11 14:15:00,16.46,14.98,68.97,29.84
2020-10-11 14:30:00,25.98,23.79,69.17,29.7
2020-10-11 14:45:00,15.34,14.03,69.12,29.7
2020-10-11 15:00:00,10.22,9.33,68.94,29.71
2020-10-11 15:15:00,7.53,6.85,68.25,30.07
2020-10-11 15:30:00,5.99,5.34,67.59,30.29
2020-10-11 15:45:00,5.09,4.48,66.9,30.37
2020-10-11 16:00:00,4.07,3.31,66.95,30.36
2020-10-11 16:15:00,4.19,3.49,66.86,30.37
2020-10-11 16:30:00,4.32,3.76,66.7,30.38
2020-10-11 16:45:00,4.04,3.37,66.69,30.3
2020-10-11 17:00:00,3.79,3.26,66.87,30.14
2020-10-11 17:15:00,3.98,3.33,67.28,29.97
2020-10-11 17:30:00,4.42,3.49,68.18,29.69
2020-10-11 17:45:00,4.58,3.6,68.72,29.51
2020-10-11 18:00:00,4.67,3.8,69.02,29.5
2020-10-11 18:15:00,4.98,4.32,69.46,29.4
2020-10-11 18:30:00,5.15,4.47,69.41,29.46
2020-10-11 18:45:00,5.87,5.2,69.43,29.47
2020-10-11 19:00:00,6.82,6.15,69.51,29.45
2020-10-11 19:15:00,8.14,7.39,69.76,29.33
2020-10-11 19:30:00,9.79,8.85,69.85,29.29
2020-10-11 19:45:00,10.74,9.7,69.94,29.26
2020-10-11 20:00:00,14.44,13.08,70.11,29.28
2020-10-11 20:15:00,14.28,12.94,69.96,29.32
2020-10-11 20:30:00,11.26,10.19,69.74,29.4
2020-10-11 20:45:00,10.63,9.65,69.52,29.46
2020-10-11 21:00:00,11.15,10.09,69.37,29.45
2020-10-11 21:15:00,10.75,9.76,69.34,29.44
2020-10-11 21:30:00,9.98,9.04,69.23,29.46
2020-10-11 21:45:00,9.49,8.58,69.4,29.41
2020-10-11 22:00:00,9.22,8.32,69.34,29.4
2020-10-11 22:15:00,8.56,7.73,69.0,29.52
2020-10-11 22:30:00,8.62,7.82,68.72,29.52
2020-10-11 22:45:00,9.12,8.2,68.86,29.48
2020-10-11 23:00:00,10.28,9.25,63.12,23.61
2020-10-11 23:15:00,14.9,13.42,68.95,29.44
2020-10-11 23:30:00,22.4,20.25,69.04,29.35
2020-10-11 23:45:00,24.64,22.22,69.0,29.3
2020-10-12 00:00:00,21.37,19.09,68.99,29.22
2020-10-12 00:15:00,20.77,18.63,69.0,29.2
2020-10-12 00:30:00,20.31,18.21,68.6,29.27
2020-10-12 00:45:00,20.66,18.24,62.92,23.33
2020-10-12 01:00:00,23.06,20.59,69.0,29.15
2020-10-12 01:15:00,24.04,21.47,68.91,29.27
2020-10-12 01:30:00,25.43,22.91,68.76,29.29
2020-10-12 01:45:00,29.12,26.27,69.05,29.24
2020-10-12 02:00:00,32.9,29.68,69.6,29.18
2020-10-12 02:15:00,23.59,21.27,69.68,29.2
2020-10-12 02:30:00,18.85,17.12,69.72,29.22
2020-10-12 02:45:00,19.07,17.39,69.67,29.22
2020-10-12 03:00:00,18.88,17.23,70.14,29.03
2020-10-12 03:15:00,19.91,18.17,69.68,29.2
2020-10-12 03:30:00,25.68,23.35,69.43,29.28
2020-10-12 03:45:00,29.82,27.06,69.43,29.24
2020-10-12 04:00:00,29.55,26.82,70.02,29.04
2020-10-12 04:15:00,33.6,30.5,70.31,28.96
2020-10-12 04:30:00,37.65,34.12,70.4,28.97
2020-10-12 04:45:00,38.51,34.83,70.36,29.0
2020-10-12 05:00:00,39.42,35.64,70.6,28.94
2020-10-12 05:15:00,37.4,33.83,70.89,28.91
2020-10-12 05:30:00,35.65,32.3,71.06,28.89
2020-10-12 05:45:00,35.81,32.45,70.89,28.97
2020-10-12 06:00:00,32.75,29.73,70.85,29.01
2020-10-12 06:15:00,33.98,30.86,70.73,29.04
2020-10-12 06:30:00,35.8,32.47,70.68,29.1
2020-10-12 06:45:00,33.57,30.48,70.49,29.29
2020-10-12 07:00:00,30.72,27.97,70.1,29.48
2020-10-12 07:15:00,32.88,29.96,69.45,29.57
2020-10-12 07:30:00,32.22,29.37,69.3,29.61
2020-10-12 07:45:00,33.87,30.88,69.17,29.69
2020-10-12 08:00:00,39.55,35.95,68.99,29.85
2020-10-12 08:15:00,42.86,38.96,68.94,29.78
2020-10-12 08:30:00,40.25,36.67,68.6,29.92
2020-10-12 08:45:00,40.9,37.19,68.42,29.91
2020-10-12 09:00:00,52.35,47.01,68.46,30.03
2020-10-12 09:15:00,43.58,39.44,68.39,29.97
2020-10-12 09:30:00,39.25,35.63,69.2,29.72
2020-10-12 09:45:00,42.6,38.65,68.62,30.05
2020-10-12 10:00:00,39.61,36.06,68.53,30.0
2020-10-12 10:15:00,38.64,35.19,68.4,30.09
2020-10-12 10:30:00,42.33,33.08,68.21,30.19
2020-10-12 10:45:00,46.28,33.97,68.49,30.12
2020-10-12 11:00:00,40.45,34.71,67.54,30.39
2020-10-12 11:15:00,36.11,32.3,66.62,30.81
2020-10-12 11:30:00,33.29,30.01,66.43,30.87
2020-10-12 11:45:00,29.06,26.31,66.33,30.9
2020-10-12 12:00:00,32.35,29.11,66.29,30.99
2020-10-12 12:15:00,29.48,26.62,66.3,31.31
2020-10-12 12:30:00,30.64,27.55,65.95,31.58
2020-10-12 12:45:00,28.25,25.49,65.44,31.8
2020-10-12 13:00:00,22.91,20.82,65.21,31.86
2020-10-12 13:15:00,19.88,18.07,65.46,31.79
2020-10-12 13:30:00,17.38,15.86,65.51,31.65
2020-10-12 13:45:00,17.56,15.97,65.87,31.74
2020-10-12 14:00:00,17.26,15.49,65.81,31.81
2020-10-12 14:15:00,18.11,16.39,65.53,31.87
2020-10-12 14:30:00,20.14,18.28,65.78,31.84
2020-10-12 14:45:00,21.19,19.24,66.68,31.63
2020-10-12 15:00:00,19.67,17.83,67.52,31.35
2020-10-12 15:15:00,18.77,16.96,69.52,30.82
2020-10-12 15:30:00,17.04,15.41,69.38,30.65
2020-10-12 15:45:00,17.53,15.8,69.95,30.42
2020-10-12 16:00:00,8.73,7.73,67.63,30.64
2020-10-12 16:15:00,6.85,5.3,67.37,30.41
2020-10-12 16:30:00,8.55,5.66,68.35,30.37
2020-10-12 16:45:00,6.94,4.98,68.42,30.24
2020-10-12 17:00:00,6.28,4.63,68.72,30.04
2020-10-12 17:15:00,7.06,5.02,68.76,29.96
2020-10-12 17:30:00,8.72,6.11,76.51,28.02
2020-10-12 17:45:00,9.22,6.58,76.5,28.05
2020-10-12 18:00:00,13.02,9.4,78.87,27.24
2020-10-12 18:15:00,12.66,10.54,77.95,27.46
2020-10-12 18:30:00,12.09,10.16,77.44,27.55
2020-10-12 18:45:00,12.06,10.26,77.26,27.48
2020-10-12 19:00:00,10.49,8.65,76.26,27.65
2020-10-12 19:15:00,9.05,7.64,76.07,27.59
2020-10-12 19:30:00,9.09,7.82,76.1,27.53
2020-10-12 19:45:00,9.68,8.25,75.9,27.54
2020-10-12 20:00:00,11.33,9.74,77.81,26.99
2020-10-12 20:15:00,11.61,10.37,81.68,26.06
2020-10-12 20:30:00,11.27,10.04,81.71,26.06
2020-10-12 20:45:00,11.3,10.2,81.87,26.06
2020-10-13 11:30:00,19.9,18.21,76.95,27.41
2020-10-13 11:45:00,20.9,19.18,74.99,27.98
2020-10-13 12:00:00,21.69,19.93,74.39,28.17
2020-10-13 12:15:00,23.64,21.77,73.62,28.4
2020-10-13 12:30:00,26.21,24.13,73.66,28.42
2020-10-13 12:45:00,25.91,23.89,74.02,28.29
2020-10-13 13:00:00,25.3,23.33,74.43,28.18
2020-10-13 13:15:00,25.84,23.83,75.21,28.05
2020-10-13 13:30:00,25.23,23.25,75.28,28.04
2020-10-13 13:45:00,24.35,22.44,75.26,28.07
2020-10-13 14:00:00,23.32,21.49,75.21,28.1
2020-10-13 14:15:00,22.93,21.13,75.5,28.02
2020-10-13 14:30:00,24.15,22.25,75.84,27.92
2020-10-13 14:45:00,25.24,23.26,76.05,27.9
2020-10-13 15:00:00,26.37,24.3,75.9,27.91
2020-10-13 15:15:00,28.06,25.84,75.88,27.89
2020-10-13 15:30:00,27.36,25.21,76.06,27.84
2020-10-13 15:45:00,26.85,24.73,76.18,27.8
2020-10-13 16:00:00,26.17,24.12,76.01,27.81
2020-10-13 16:15:00,26.44,24.33,76.07,27.82
2020-10-13 16:30:00,26.21,24.14,76.33,27.75
2020-10-13 16:45:00,27.02,24.92,76.39,27.77
2020-10-13 17:00:00,27.79,25.64,76.47,27.81
2020-10-13 17:15:00,25.09,23.13,75.85,27.96
2020-10-13 17:30:00,22.71,20.96,75.91,27.96
2020-10-13 17:45:00,19.7,18.15,75.68,27.97
2020-10-13 18:00:00,17.34,15.96,75.53,27.98
2020-10-13 18:15:00,15.55,14.3,75.22,28.01
2020-10-13 18:30:00,14.61,13.44,75.19,28.0
2020-10-13 18:45:00,13.94,12.79,75.16,28.0
2020-10-13 19:00:00,13.29,12.16,75.26,27.98
2020-10-13 19:15:00,12.57,11.47,75.35,27.96
2020-10-13 19:30:00,11.86,10.82,75.81,27.87
2020-10-13 19:45:00,10.88,9.95,75.84,27.88
2020-10-13 20:00:00,10.38,9.36,75.88,27.84
2020-10-13 20:15:00,10.41,9.36,76.05,27.81
2020-10-13 20:30:00,10.14,9.25,76.42,27.72
2020-10-13 20:45:00,10.54,9.6,77.0,27.57
2020-10-13 21:00:00,8.89,8.08,76.34,27.78
2020-10-13 21:15:00,7.47,6.69,76.49,27.78
2020-10-13 21:30:00,6.77,5.75,76.88,27.7
2020-10-13 21:45:00,5.86,4.97,76.57,27.81
2020-10-13 22:00:00,5.05,3.87,77.79,27.51
2020-10-13 22:15:00,4.86,3.26,77.18,27.66
2020-10-13 22:30:00,4.64,3.1,76.68,27.76
2020-10-13 22:45:00,4.37,2.6,77.02,27.56
2020-10-13 23:00:00,4.11,2.28,77.0,27.51
2020-10-13 23:15:00,3.45,1.65,78.16,27.12
2020-10-13 23:30:00,2.55,1.2,79.1,26.85
2020-10-13 23:45:00,1.84,0.96,79.44,26.71
2020-10-14 00:00:00,2.39,1.43,79.63,26.67
2020-10-14 00:15:00,3.05,2.24,80.13,26.51
2020-10-14 00:30:00,3.52,2.91,80.07,26.52
2020-10-14 00:45:00,3.64,3.06,79.44,26.65
2020-10-14 01:00:00,3.61,2.91,79.14,26.73
2020-10-14 01:15:00,3.06,2.39,79.47,26.66
2020-10-14 01:30:00,2.26,1.63,78.92,26.88
2020-10-14 01:45:00,1.77,1.25,78.94,26.88
2020-10-14 02:00:00,1.38,1.05,79.58,26.73
2020-10-14 02:15:00,1.38,1.02,79.66,26.72
2020-10-14 02:30:00,1.23,0.97,79.52,26.78
2020-10-14 02:45:00,1.3,1.01,79.46,26.82
2020-10-14 03:00:00,1.26,0.94,79.27,26.9
2020-10-14 03:15:00,1.96,1.53,79.55,26.79
2020-10-14 03:30:00,2.2,1.77,79.4,26.82
2020-10-14 03:45:00,2.06,1.6,78.97,26.92
2020-10-14 04:00:00,1.75,1.38,78.32,27.09
2020-10-14 04:15:00,2.21,1.64,78.0,27.1
2020-10-14 04:30:00,2.61,2.06,78.7,26.85
2020-10-14 04:45:00,3.78,3.01,78.59,26.85
2020-10-14 05:00:00,4.82,4.23,78.07,26.99
2020-10-14 05:15:00,6.41,5.82,78.72,26.74
2020-10-14 05:30:00,5.25,4.78,78.56,26.72
2020-10-14 05:45:00,5.75,5.23,78.53,26.72
2020-10-14 06:00:00,7.6,6.73,78.39,26.73
2020-10-14 06:15:00,9.14,8.35,78.3,26.78
2020-10-14 06:30:00,10.69,9.79,77.86,26.9
2020-10-14 06:45:00,10.79,9.95,77.81,26.91
2020-10-14 07:00:00,11.17,10.3,78.25,26.75
2020-10-14 07:15:00,10.54,9.71,77.67,26.86
2020-10-14 07:30:00,8.68,7.99,77.64,26.77
2020-10-14 07:45:00,6.91,6.31,72.38,22.94
2020-10-14 08:00:00,6.86,6.3,76.5,27.2
2020-10-14 08:15:00,6.8,6.17,76.19,27.28
2020-10-14 08:30:00,6.77,6.12,76.14,27.24
2020-10-14 08:45:00,7.28,6.65,76.23,27.2
2020-10-14 09:00:00,7.98,7.26,76.9,27.0
2020-10-14 09:15:00,7.22,6.45,72.45,23.14
2020-10-14 09:30:00,8.01,7.33,76.18,27.19
2020-10-14 09:45:00,8.51,7.74,76.21,27.2
2020-10-14 10:00:00,8.46,7.7,76.08,27.31
2020-10-14 10:15:00,8.45,7.69,75.87,27.39
2020-10-14 10:30:00,8.98,8.07,75.77,27.4
2020-10-14 10:45:00,8.25,7.32,75.52,27.41
2020-10-14 11:00:00,8.19,7.22,75.65,27.3
2020-10-14 11:15:00,8.72,7.89,75.8,27.29
2020-10-14 11:30:00,8.12,7.25,73.2,24.78
2020-10-14 11:45:00,9.06,8.19,76.09,27.29
2020-10-14 12:00:00,7.86,7.13,75.75,27.39
2020-10-14 12:15:00,8.59,7.72,75.87,27.37
2020-10-14 12:30:00,8.77,7.69,75.97,27.35
2020-10-14 12:45:00,8.68,7.69,76.89,27.17
2020-10-14 13:00:00,7.57,6.72,76.84,27.21
2020-10-14 13:15:00,6.65,5.94,76.36,27.36
2020-10-14 13:30:00,6.79,6.02,76.31,27.45
2020-10-14 13:45:00,6.54,5.82,76.13,27.51
2020-10-14 14:00:00,6.6,5.92,75.66,27.59
2020-10-14 14:15:00,6.8,6.12,75.53,27.63
2020-10-14 14:30:00,6.74,6.01,75.4,27.66
2020-10-14 14:45:00,7.29,6.46,75.44,27.7
2020-10-14 15:00:00,8.18,7.29,75.28,27.77
2020-10-14 15:15:00,7.87,7.0,75.27,27.78
2020-10-14 15:30:00,7.6,6.78,75.23,27.82
2020-10-14 15:45:00,10.55,7.69,75.71,27.66
2020-10-14 16:00:00,32.71,28.0,77.37,27.2
2020-10-14 16:15:00,31.72,29.07,77.58,27.21
2020-10-14 16:30:00,23.78,21.72,77.32,27.39
2020-10-14 16:45:00,25.37,23.15,77.25,27.53
2020-10-14 17:00:00,53.92,49.56,77.76,27.38
2020-10-14 17:15:00,47.14,43.3,78.09,27.28
2020-10-14 17:30:00,40.58,37.25,78.37,27.2
2020-10-14 17:45:00,29.89,27.4,78.01,27.4
2020-10-14 18:00:00,21.58,19.74,77.6,27.56
2020-10-14 18:15:00,18.71,17.1,77.6,27.56
2020-10-14 18:30:00,17.46,15.94,78.01,27.42
2020-10-14 18:45:00,17.46,15.94,77.96,27.41
2020-10-14 19:00:00,17.35,15.84,77.67,27.52
2020-10-14 19:15:00,17.31,15.82,77.66,27.56
2020-10-14 19:30:00,18.0,16.42,77.79,27.57
2020-10-14 19:45:00,18.21,16.6,78.25,27.48
2020-10-14 20:00:00,16.94,15.51,78.37,27.38
2020-10-14 20:15:00,16.26,14.86,78.56,27.27
2020-10-14 20:30:00,15.94,14.62,78.54,27.25
2020-10-14 20:45:00,16.23,14.91,78.22,27.31
2020-10-14 21:00:00,16.84,15.5,75.34,24.86
2020-10-14 21:15:00,18.53,17.05,77.95,27.38
2020-10-14 21:30:00,19.2,17.67,78.11,27.33
2020-10-14 21:45:00,18.92,17.44,78.1,27.35
2020-10-14 22:00:00,15.89,14.59,77.3,27.52
2020-10-14 22:15:00,12.38,11.31,76.81,27.57
2020-10-14 22:30:00,9.29,8.11,77.51,27.29
2020-10-14 22:45:00,7.87,7.07,77.37,27.32
2020-10-14 23:00:00,7.15,6.44,76.78,27.46
2020-10-14 23:15:00,6.54,5.87,76.5,27.53
2020-10-14 23:30:00,6.23,5.56,76.43,27.54
2020-10-14 23:45:00,5.56,4.99,76.59,27.48
2020-10-15 00:00:00,5.37,4.76,76.38,27.53
2020-10-15 00:15:00,5.62,5.04,76.25,27.54
2020-10-15 00:30:00,5.84,5.23,76.17,27.54
2020-10-15 00:45:00,6.1,5.5,76.11,27.54
2020-10-15 01:00:00,7.65,6.94,76.07,27.54
2020-10-15 01:15:00,8.46,7.67,75.99,27.55
2020-10-15 01:30:00,9.06,8.24,75.95,27.54
2020-10-15 01:45:00,9.81,8.92,75.94,27.52
2020-10-15 02:00:00,10.6,9.68,75.92,27.51
2020-10-15 02:15:00,10.63,9.7,75.84,27.51
2020-10-15 02:30:00,10.87,9.91,75.81,27.49
2020-10-15 02:45:00,11.17,10.2,75.79,27.48
2020-10-15 03:00:00,11.39,10.39,75.71,27.49
2020-10-15 03:15:00,11.48,10.51,75.7,27.47
2020-10-15 03:30:00,11.78,10.81,75.64,27.44
2020-10-15 03:45:00,12.29,11.26,75.53,27.41
2020-10-15 04:00:00,12.39,11.34,75.58,27.37
2020-10-15 04:15:00,12.07,11.06,75.47,27.4
2020-10-15 04:30:00,12.0,10.99,75.43,27.39
2020-10-15 04:45:00,12.04,11.03,75.35,27.39
