,Unnamed: 0,created_at,air_pm25,air_pm10,cpcb_pm25,cpcb_pm10,lc2_pm10,lc2_pm25,lc3_pm10,lc3_pm25
276,290,2020-11-18 12:00:00,31.0,54.0,21.0,66.0,15.4,14.2,33.7,23.1
277,291,2020-11-18 13:00:00,26.0,46.0,27.0,58.0,13.6,12.2,22.6,18.9
278,292,2020-11-18 14:00:00,21.0,34.0,23.0,50.0,11.6,10.4,17.5,15.7
279,293,2020-11-18 15:00:00,21.0,38.0,23.0,49.0,11.5,10.4,18.8,15.6
280,294,2020-11-18 16:00:00,21.0,44.0,21.0,43.0,11.1,10.0,20.2,14.8
281,295,2020-11-18 17:00:00,22.0,38.0,20.0,43.0,11.7,10.6,21.1,15.1
282,296,2020-11-18 18:00:00,24.0,52.0,28.0,47.0,13.9,12.5,31.2,19.0
283,297,2020-11-18 19:00:00,29.0,60.0,30.0,78.0,15.3,13.8,40.1,22.6
284,298,2020-11-18 20:00:00,33.0,72.0,30.0,82.0,19.0,15.7,39.0,25.1
285,299,2020-11-18 21:00:00,38.0,70.0,36.0,84.0,19.0,17.1,48.4,28.5
286,300,2020-11-18 22:00:00,42.0,80.0,37.0,76.0,20.4,18.3,40.3,30.2
287,301,2020-11-18 23:00:00,35.0,62.0,34.0,78.0,18.7,16.9,40.3,26.9
288,302,2020-11-19 00:00:00,38.0,66.0,32.0,63.0,17.4,15.8,37.3,26.8
289,303,2020-11-19 01:00:00,36.0,66.0,24.0,60.0,15.9,14.2,33.9,24.9
290,304,2020-11-19 02:00:00,42.0,76.0,25.0,42.0,15.8,14.4,33.9,26.8
291,305,2020-11-19 03:00:00,42.0,70.0,25.0,50.0,16.3,14.9,32.7,26.6
292,306,2020-11-19 04:00:00,44.0,70.0,20.0,47.0,16.4,14.9,33.8,28.2
293,307,2020-11-19 05:00:00,45.0,76.0,29.0,39.0,17.1,15.4,31.2,28.0
294,308,2020-11-19 06:00:00,44.0,72.0,24.0,45.0,17.0,15.4,33.8,28.9
295,309,2020-11-19 07:00:00,69.0,102.0,30.0,47.0,36.0,33.0,78.3,60.8
296,311,2020-11-19 10:00:00,35.0,64.0,23.0,60.0,18.3,16.5,34.5,26.1
297,312,2020-11-19 11:00:00,21.0,40.0,24.0,64.0,10.7,9.7,25.3,15.9
298,313,2020-11-19 12:00:00,12.0,26.0,21.0,58.0,6.9,6.3,15.5,9.4
299,314,2020-11-19 13:00:00,19.0,34.0,22.0,55.0,9.8,8.8,56.3,45.0
300,315,2020-11-19 14:00:00,14.0,24.0,17.0,47.0,7.8,6.9,16.1,9.2
301,316,2020-11-19 15:00:00,14.0,28.0,14.0,42.0,7.9,6.9,32.6,29.5
302,317,2020-11-19 16:00:00,12.0,26.0,19.0,59.0,9.1,5.9,166.4,151.6
303,318,2020-11-19 19:00:00,22.0,44.0,28.0,71.0,11.2,10.0,172.4,155.6
304,319,2020-11-19 20:00:00,26.0,62.0,27.0,74.0,14.5,13.1,188.2,168.8
305,320,2020-11-19 21:00:00,31.0,72.0,33.0,72.0,19.2,15.7,209.3,186.1
306,321,2020-11-19 22:00:00,36.0,70.0,28.0,75.0,18.3,16.6,354.5,314.4
307,322,2020-11-19 23:00:00,35.0,60.0,31.0,63.0,16.3,14.7,34.8,23.4
308,323,2020-11-20 00:00:00,31.0,58.0,22.0,57.0,14.3,13.0,35.0,22.0
309,324,2020-11-20 02:00:00,33.0,56.0,22.0,41.0,14.1,12.6,27.6,21.3
310,325,2020-11-20 03:00:00,46.0,82.0,34.0,63.0,20.2,18.2,51.5,30.4
311,326,2020-11-20 04:00:00,36.0,60.0,33.0,50.0,15.2,13.6,27.8,22.0
312,327,2020-11-20 05:00:00,33.0,48.0,30.0,40.0,13.4,12.1,27.2,20.7
313,328,2020-11-20 06:00:00,40.0,66.0,25.0,46.0,14.9,13.4,31.1,24.4
314,329,2020-11-20 07:00:00,42.0,66.0,33.0,50.0,16.2,14.7,31.3,24.7
315,330,2020-11-20 08:00:00,53.0,96.0,35.0,66.0,26.7,23.9,64.2,38.9
316,331,2020-11-20 09:00:00,42.0,83.0,40.0,78.0,19.1,17.2,48.0,29.2
317,332,2020-11-20 10:00:00,38.0,86.0,35.0,77.0,20.9,18.6,64.9,26.6
318,333,2020-11-20 11:00:00,5.0,18.0,23.0,73.0,5.3,2.9,14.6,3.6
319,334,2020-11-20 12:00:00,7.0,20.0,17.0,56.0,6.8,3.7,13.2,4.5
320,335,2020-11-20 13:00:00,12.0,30.0,13.0,54.0,10.6,6.1,16.1,7.9
321,336,2020-11-20 14:00:00,15.0,44.0,31.0,72.0,10.8,7.7,25.4,11.7
322,337,2020-11-20 15:00:00,8.0,26.0,18.0,52.0,7.1,4.1,24.6,6.9
323,338,2020-11-20 16:00:00,7.0,20.0,17.0,51.0,5.5,3.4,16.8,5.1
324,339,2020-11-20 17:00:00,12.0,42.0,13.0,51.0,10.5,6.3,23.6,9.3
325,340,2020-11-20 18:00:00,14.0,42.0,24.0,72.0,10.1,7.1,24.1,10.3
326,341,2020-11-20 19:00:00,15.0,40.0,29.0,81.0,14.5,7.7,32.2,11.7
327,343,2020-11-20 21:00:00,19.0,54.0,28.0,67.0,15.6,10.4,29.8,15.3
328,344,2020-11-20 22:00:00,22.0,62.0,30.0,72.0,11.5,10.3,31.3,16.2
329,345,2020-11-20 23:00:00,21.0,52.0,30.0,62.0,14.7,10.7,33.4,16.2
330,346,2020-11-21 00:00:00,28.0,87.0,34.0,77.0,16.6,10.9,58.9,19.6
331,347,2020-11-21 01:00:00,22.0,62.0,25.0,77.0,14.1,10.9,42.4,17.0
332,348,2020-11-21 02:00:00,28.0,80.0,27.0,61.0,16.9,12.1,40.5,19.7
333,349,2020-11-21 03:00:00,22.0,54.0,25.0,66.0,14.6,10.1,29.9,16.1
334,350,2020-11-21 05:00:00,31.0,68.0,25.0,48.0,16.5,13.2,38.0,22.1
335,351,2020-11-21 06:00:00,31.0,70.0,25.0,48.0,17.1,13.9,40.4,23.2
336,352,2020-11-21 07:00:00,28.0,58.0,21.0,43.0,13.7,11.7,26.2,18.0
337,353,2020-11-21 08:00:00,28.0,64.0,27.0,54.0,17.8,13.7,41.3,20.4
338,354,2020-11-21 09:00:00,14.0,56.0,22.0,80.0,14.5,7.8,43.4,11.6
339,355,2020-11-21 10:00:00,8.0,32.0,18.0,57.0,8.1,4.8,19.2,6.6
340,356,2020-11-21 11:00:00,14.0,32.0,15.0,51.0,12.6,10.9,24.3,14.6
341,357,2020-11-21 12:00:00,12.0,40.0,16.0,45.0,7.5,5.7,17.4,8.5
342,358,2020-11-21 13:00:00,15.0,44.0,21.0,73.0,10.7,7.5,33.6,11.0
343,359,2020-11-21 14:00:00,17.0,45.0,24.0,70.0,12.5,8.7,26.6,11.9
344,360,2020-11-21 15:00:00,17.0,46.0,27.0,94.0,10.9,9.0,20.8,12.1
345,361,2020-11-21 16:00:00,15.0,42.0,22.0,77.0,8.9,7.7,25.2,12.0
346,362,2020-11-21 17:00:00,17.0,76.0,23.0,78.0,13.2,8.4,43.1,12.5
347,363,2020-11-21 18:00:00,31.0,92.0,35.0,135.0,27.2,16.5,66.7,25.8
348,364,2020-11-21 19:00:00,40.0,99.0,56.0,150.0,31.2,20.4,80.8,30.5
349,365,2020-11-21 20:00:00,47.0,101.0,60.0,175.0,30.6,24.2,82.2,37.3
350,366,2020-11-21 21:00:00,58.0,125.0,86.0,175.0,48.8,35.5,142.6,53.7
351,367,2020-11-21 22:00:00,47.0,94.0,80.0,180.0,33.6,24.3,75.6,36.6
352,368,2020-11-21 23:00:00,44.0,88.0,58.0,133.0,27.8,21.8,64.3,32.3
353,369,2020-11-22 00:00:00,40.0,84.0,49.0,119.0,24.1,20.0,60.1,29.7
354,370,2020-11-22 01:00:00,42.0,92.0,46.0,116.0,25.2,19.5,67.4,32.1
355,371,2020-11-22 02:00:00,44.0,95.0,54.0,126.0,30.0,21.9,66.2,32.7
356,372,2020-11-22 03:00:00,50.0,100.0,53.0,132.0,31.7,25.9,69.2,39.8
357,373,2020-11-22 04:00:00,53.0,99.0,60.0,119.0,33.1,26.8,86.0,44.8
358,374,2020-11-22 05:00:00,58.0,103.0,49.0,89.0,34.7,31.2,78.2,50.6
359,375,2020-11-22 06:00:00,68.0,110.0,46.0,95.0,40.6,36.4,96.0,61.7
360,376,2020-11-22 07:00:00,66.0,105.0,47.0,84.0,38.4,34.4,90.2,58.7
361,377,2020-11-22 08:00:00,66.0,103.0,74.0,157.0,36.6,32.9,79.9,54.3
362,378,2020-11-22 09:00:00,69.0,103.0,45.0,86.0,37.6,34.1,79.4,57.7
363,379,2020-11-22 10:00:00,52.0,84.0,43.0,82.0,27.8,25.1,58.4,40.5
364,380,2020-11-22 11:00:00,59.0,91.0,54.0,96.0,32.1,29.1,59.3,46.2
365,381,2020-11-22 12:00:00,52.0,84.0,59.0,99.0,29.8,27.2,53.7,41.3
366,382,2020-11-22 13:00:00,45.0,76.0,50.0,100.0,22.7,20.7,40.7,30.5
367,383,2020-11-22 14:00:00,40.0,64.0,40.0,88.0,21.7,19.8,40.5,29.2
368,384,2020-11-22 15:00:00,44.0,68.0,41.0,81.0,23.9,21.7,38.1,29.9
369,385,2020-11-22 16:00:00,45.0,87.0,48.0,81.0,25.6,23.0,54.0,33.7
370,386,2020-11-22 17:00:00,44.0,76.0,47.0,91.0,24.5,22.2,52.0,33.3
371,387,2020-11-22 18:00:00,53.0,105.0,53.0,106.0,38.1,29.4,90.7,44.6
372,388,2020-11-22 19:00:00,56.0,95.0,67.0,149.0,35.9,32.1,82.1,48.9
373,389,2020-11-22 20:00:00,66.0,105.0,63.0,140.0,43.2,39.1,93.9,60.1
374,390,2020-11-22 22:00:00,89.0,128.0,83.0,140.0,66.0,59.3,141.7,97.0
375,391,2020-11-22 23:00:00,91.0,131.0,76.0,127.0,66.9,60.4,137.0,99.5
376,392,2020-11-23 00:00:00,89.0,127.0,68.0,120.0,62.4,56.1,132.9,94.8
377,393,2020-11-23 01:00:00,89.0,127.0,80.0,114.0,59.7,54.0,135.9,99.5
378,394,2020-11-23 02:00:00,83.0,118.0,63.0,108.0,58.2,52.5,120.2,86.9
379,395,2020-11-23 03:00:00,74.0,111.0,56.0,92.0,51.8,47.0,100.7,76.9
380,396,2020-11-23 04:00:00,77.0,114.0,57.0,83.0,51.6,46.7,104.6,78.5
381,397,2020-11-23 05:00:00,82.0,120.0,51.0,77.0,55.0,49.6,111.6,85.3
382,398,2020-11-23 06:00:00,91.0,129.0,56.0,83.0,63.4,57.5,141.2,104.7
383,399,2020-11-23 07:00:00,91.0,128.0,66.0,97.0,62.6,56.6,150.5,107.2
384,401,2020-11-23 09:00:00,88.0,127.0,78.0,142.0,58.8,53.2,135.0,94.3
385,402,2020-11-23 10:00:00,69.0,107.0,74.0,139.0,46.2,41.8,103.3,67.9
386,403,2020-11-23 11:00:00,63.0,103.0,53.0,103.0,41.6,37.6,90.6,58.8
387,404,2020-11-23 12:00:00,54.0,92.0,51.0,95.0,32.1,29.1,65.3,44.1
388,405,2020-11-23 13:00:00,46.0,82.0,47.0,103.0,29.0,26.0,52.9,38.0
389,406,2020-11-23 14:00:00,45.0,80.0,44.0,92.0,26.6,24.0,49.3,34.6
390,408,2020-11-23 17:00:00,51.0,93.0,44.0,107.0,32.5,29.0,77.5,44.5
391,409,2020-11-23 18:00:00,53.0,103.0,53.0,138.0,35.7,32.1,90.1,46.8
392,410,2020-11-23 19:00:00,67.0,116.0,74.0,173.0,49.0,41.7,115.7,65.6
393,411,2020-11-23 20:00:00,72.0,125.0,82.0,177.0,53.9,47.0,128.3,73.6
394,412,2020-11-23 21:00:00,69.0,121.0,72.0,175.0,51.6,46.0,140.3,72.6
395,413,2020-11-23 22:00:00,74.0,121.0,72.0,171.0,64.1,53.6,139.6,80.3
396,414,2020-11-23 23:00:00,69.0,119.0,72.0,185.0,52.9,44.9,125.4,70.0
397,415,2020-11-24 00:00:00,78.0,128.0,85.0,173.0,56.0,49.6,142.9,82.9
398,416,2020-11-24 01:00:00,63.0,112.0,76.0,145.0,46.9,40.3,106.7,65.7
399,417,2020-11-24 02:00:00,70.0,114.0,66.0,122.0,50.1,42.0,107.2,70.4
400,418,2020-11-24 03:00:00,63.0,109.0,64.0,137.0,45.7,40.7,107.7,66.1
401,419,2020-11-24 04:00:00,66.0,110.0,65.0,116.0,46.1,40.6,111.6,68.6
402,420,2020-11-24 05:00:00,70.0,112.0,58.0,127.0,49.3,44.0,114.3,74.4
403,421,2020-11-24 06:00:00,70.0,117.0,59.0,122.0,50.9,43.4,110.0,71.3
404,422,2020-11-24 07:00:00,67.0,111.0,67.0,121.0,46.5,41.6,109.0,70.2
405,423,2020-11-24 08:00:00,68.0,110.0,76.0,145.0,48.2,43.0,104.9,69.4
406,424,2020-11-24 09:00:00,64.0,110.0,60.0,125.0,45.1,39.8,117.3,61.2
407,425,2020-11-24 10:00:00,50.0,90.0,48.0,102.0,32.1,28.6,71.9,44.1
408,426,2020-11-24 11:00:00,53.0,92.0,43.0,104.0,33.4,30.1,72.9,45.2
409,427,2020-11-24 12:00:00,48.0,89.0,46.0,112.0,31.5,28.4,63.2,38.8
410,428,2020-11-24 13:00:00,44.0,83.0,42.0,107.0,25.7,23.0,51.9,34.9
411,429,2020-11-24 14:00:00,38.0,74.0,40.0,97.0,23.6,21.2,46.0,30.2
412,430,2020-11-24 15:00:00,42.0,82.0,41.0,91.0,24.1,21.8,49.9,30.4
413,431,2020-11-24 16:00:00,45.0,90.0,39.0,105.0,27.2,24.3,49.4,33.1
414,432,2020-11-24 17:00:00,42.0,90.0,44.0,107.0,26.4,22.8,62.4,33.1
415,433,2020-11-24 18:00:00,54.0,105.0,47.0,152.0,37.2,32.8,96.7,49.9
416,434,2020-11-24 19:00:00,61.0,116.0,66.0,165.0,47.7,39.2,120.1,61.1
417,435,2020-11-24 20:00:00,68.0,122.0,72.0,188.0,49.7,44.2,118.3,69.5
418,436,2020-11-24 21:00:00,69.0,121.0,85.0,171.0,50.7,45.3,112.0,71.8
419,437,2020-11-24 22:00:00,71.0,118.0,82.0,156.0,51.2,45.4,128.0,79.7
420,438,2020-11-24 23:00:00,68.0,118.0,72.0,154.0,49.8,44.4,120.4,72.5
421,439,2020-11-25 01:00:00,59.0,110.0,57.0,132.0,37.7,33.8,95.9,55.8
422,440,2020-11-25 02:00:00,63.0,107.0,67.0,131.0,42.0,37.4,102.1,66.2
423,441,2020-11-25 03:00:00,59.0,102.0,57.0,110.0,40.8,36.5,90.5,59.6
424,442,2020-11-25 04:00:00,55.0,101.0,54.0,97.0,36.3,32.7,87.7,53.7
425,443,2020-11-25 05:00:00,55.0,97.0,44.0,102.0,35.7,32.1,77.2,53.2
426,444,2020-11-25 06:00:00,60.0,103.0,52.0,99.0,42.3,38.0,95.4,63.6
427,445,2020-11-25 08:00:00,72.0,118.0,68.0,137.0,52.6,47.0,122.8,79.5
428,446,2020-11-25 09:00:00,67.0,114.0,68.0,140.0,47.2,42.5,100.6,68.7
429,447,2020-11-25 10:00:00,56.0,96.0,59.0,123.0,37.6,34.1,81.6,54.8
430,448,2020-11-25 11:00:00,51.0,88.0,50.0,109.0,33.6,30.3,69.1,43.4
431,449,2020-11-25 12:00:00,48.0,87.0,40.0,111.0,30.0,27.2,65.0,40.2
432,450,2020-11-25 13:00:00,45.0,80.0,34.0,83.0,27.9,25.2,58.0,35.5
433,451,2020-11-25 14:00:00,35.0,68.0,33.0,81.0,21.5,18.5,45.6,26.5
434,452,2020-11-25 15:00:00,31.0,58.0,33.0,77.0,17.4,15.6,41.0,23.8
435,453,2020-11-25 16:00:00,29.0,48.0,26.0,67.0,16.1,14.5,25.9,21.4
436,454,2020-11-25 17:00:00,35.0,70.0,27.0,76.0,19.1,17.2,38.7,25.6
437,455,2020-11-25 18:00:00,38.0,80.0,35.0,72.0,22.3,20.2,47.8,29.6
438,456,2020-11-25 19:00:00,49.0,89.0,36.0,79.0,30.8,27.5,61.7,40.9
439,457,2020-11-25 20:00:00,57.0,95.0,52.0,100.0,37.0,33.2,80.8,51.9
440,458,2020-11-25 21:00:00,54.0,91.0,50.0,97.0,33.2,30.1,65.5,46.5
441,459,2020-11-25 22:00:00,52.0,88.0,45.0,85.0,32.9,29.8,64.5,45.1
442,460,2020-11-25 23:00:00,53.0,92.0,38.0,78.0,29.9,26.7,70.3,44.9
443,461,2020-11-26 00:00:00,59.0,99.0,44.0,87.0,38.1,34.2,78.4,52.1
444,462,2020-11-26 01:00:00,52.0,92.0,43.0,91.0,35.4,31.7,69.6,46.0
445,463,2020-11-26 02:00:00,56.0,92.0,47.0,85.0,33.6,30.5,65.6,48.0
446,464,2020-11-26 03:00:00,70.0,105.0,48.0,71.0,37.5,33.8,76.2,60.9
447,465,2020-11-26 04:00:00,59.0,92.0,34.0,50.0,37.1,33.8,66.7,54.3
448,466,2020-11-26 05:00:00,54.0,87.0,40.0,58.0,31.0,28.1,53.9,46.1
449,467,2020-11-26 06:00:00,60.0,94.0,33.0,57.0,34.1,30.9,64.2,51.5
450,468,2020-11-26 07:00:00,53.0,89.0,38.0,57.0,28.4,25.7,57.3,43.5
451,469,2020-11-26 08:00:00,55.0,92.0,44.0,68.0,33.9,30.6,65.4,48.3
452,470,2020-11-26 09:00:00,42.0,78.0,34.0,54.0,23.3,21.1,44.8,32.8
453,471,2020-11-26 10:00:00,38.0,68.0,31.0,61.0,19.9,18.1,44.1,27.6
454,472,2020-11-26 11:00:00,38.0,68.0,27.0,72.0,19.8,17.9,47.3,28.4
455,473,2020-11-26 12:00:00,29.0,60.0,26.0,68.0,15.5,13.9,29.2,20.9
456,474,2020-11-26 13:00:00,24.0,46.0,13.0,63.0,13.7,12.5,26.2,18.9
457,475,2020-11-26 14:00:00,19.0,36.0,20.0,48.0,10.8,9.7,20.3,13.7
458,479,2020-11-26 18:00:00,42.0,78.0,24.0,55.0,21.2,19.1,41.5,30.7
459,480,2020-11-26 19:00:00,49.0,86.0,32.0,78.0,26.4,23.9,59.2,40.0
460,481,2020-11-26 20:00:00,56.0,96.0,42.0,81.0,32.9,29.6,75.0,51.2
461,482,2020-11-26 21:00:00,59.0,95.0,53.0,101.0,38.1,34.4,74.8,53.5
462,483,2020-11-26 22:00:00,63.0,101.0,49.0,86.0,41.2,37.1,82.3,61.7
463,484,2020-11-26 23:00:00,80.0,114.0,60.0,102.0,51.7,46.6,102.8,82.1
464,485,2020-11-27 00:00:00,89.0,122.0,53.0,82.0,54.4,49.4,110.8,86.7
465,486,2020-11-27 01:00:00,88.0,117.0,58.0,87.0,54.0,49.1,106.3,86.9
466,487,2020-11-27 02:00:00,88.0,119.0,67.0,94.0,53.0,48.3,109.0,89.9
467,489,2020-11-27 04:00:00,79.0,108.0,42.0,65.0,42.8,38.9,79.8,71.6
468,490,2020-11-27 05:00:00,52.0,82.0,38.0,61.0,22.8,20.9,40.4,36.2
469,491,2020-11-27 06:00:00,26.0,44.0,23.0,36.0,11.2,10.2,17.5,15.8
470,492,2020-11-27 07:00:00,47.0,80.0,19.0,23.0,20.5,18.7,34.7,30.9
471,493,2020-11-27 08:00:00,67.0,100.0,32.0,56.0,33.3,30.2,63.6,53.5
472,494,2020-11-27 09:00:00,51.0,87.0,33.0,63.0,24.2,21.8,58.2,37.6
473,495,2020-11-27 10:00:00,50.0,84.0,33.0,50.0,23.6,21.5,48.9,38.6
474,496,2020-11-27 11:00:00,45.0,81.0,36.0,72.0,24.9,22.2,51.2,34.3
475,497,2020-11-27 12:00:00,57.0,89.0,33.0,71.0,30.8,28.0,61.2,45.1
476,498,2020-11-27 13:00:00,57.0,94.0,31.0,70.0,26.8,24.4,51.2,43.5
477,499,2020-11-27 14:00:00,35.0,54.0,28.0,39.0,17.1,15.5,27.4,24.5
478,500,2020-11-27 15:00:00,46.0,80.0,27.0,46.0,22.6,20.4,48.7,34.9
479,502,2020-11-27 17:00:00,82.0,117.0,52.0,75.0,47.8,43.4,87.8,72.8
480,503,2020-11-27 18:00:00,97.0,140.0,51.0,79.0,49.8,45.1,101.9,85.4
481,504,2020-11-27 19:00:00,112.0,179.0,43.0,73.0,71.3,64.7,156.2,128.5
482,505,2020-11-27 20:00:00,103.0,151.0,56.0,72.0,63.9,57.8,139.1,114.5
483,506,2020-11-27 21:00:00,99.0,142.0,55.0,75.0,64.9,58.9,137.7,108.9
484,507,2020-11-27 22:00:00,94.0,134.0,42.0,69.0,61.3,55.4,126.8,100.5
485,508,2020-11-27 23:00:00,108.0,182.0,45.0,68.0,60.7,55.1,129.8,103.3
486,509,2020-11-28 01:00:00,94.0,135.0,40.0,62.0,53.3,48.3,102.3,84.4
487,510,2020-11-28 02:00:00,102.0,162.0,44.0,53.0,56.1,50.7,114.7,94.6
488,511,2020-11-28 03:00:00,109.0,184.0,39.0,59.0,58.4,52.9,133.3,103.5
489,513,2020-11-28 05:00:00,97.0,156.0,37.0,52.0,42.6,38.6,98.3,77.9
490,514,2020-11-28 06:00:00,96.0,161.0,30.0,43.0,40.9,37.0,91.1,71.0
491,515,2020-11-28 07:00:00,88.0,133.0,28.0,40.0,34.0,30.9,69.6,57.5
492,516,2020-11-28 08:00:00,89.0,131.0,20.0,39.0,38.3,34.7,85.7,68.6
493,517,2020-11-28 09:00:00,75.0,105.0,28.0,47.0,35.3,32.3,66.8,58.9
494,518,2020-11-28 10:00:00,58.0,89.0,24.0,46.0,31.0,28.2,52.3,45.7
495,519,2020-11-28 11:00:00,47.0,76.0,22.0,46.0,23.3,21.4,43.0,35.8
496,520,2020-11-28 12:00:00,47.0,78.0,17.0,40.0,23.4,21.2,42.3,33.3
497,521,2020-11-28 13:00:00,53.0,87.0,20.0,48.0,27.3,25.0,42.9,38.2
498,522,2020-11-28 14:00:00,48.0,80.0,19.0,48.0,23.8,21.7,39.5,33.7
499,523,2020-11-28 15:00:00,44.0,72.0,17.0,44.0,21.8,19.9,33.3,29.7
500,524,2020-11-28 16:00:00,33.0,52.0,20.0,42.0,18.5,16.8,26.5,23.3
501,525,2020-11-28 17:00:00,46.0,74.0,20.0,53.0,20.8,18.9,34.4,28.2
502,526,2020-11-28 18:00:00,52.0,87.0,19.0,65.0,26.8,24.1,50.5,36.6
503,527,2020-11-28 19:00:00,56.0,93.0,34.0,71.0,30.2,27.5,54.9,41.3
504,528,2020-11-28 20:00:00,61.0,96.0,34.0,80.0,31.7,28.5,59.7,43.5
505,529,2020-11-28 21:00:00,67.0,103.0,35.0,94.0,35.9,32.4,65.3,50.5
506,530,2020-11-28 22:00:00,68.0,103.0,27.0,71.0,35.4,32.0,69.1,51.3
507,531,2020-11-28 23:00:00,68.0,106.0,34.0,71.0,34.9,31.6,73.4,53.2
508,532,2020-11-29 00:00:00,79.0,119.0,33.0,75.0,38.7,34.9,82.3,65.1
509,533,2020-11-29 01:00:00,69.0,107.0,34.0,76.0,33.8,30.7,77.4,53.6
510,534,2020-11-29 02:00:00,75.0,106.0,28.0,66.0,34.3,31.3,65.6,55.7
511,535,2020-11-29 03:00:00,55.0,88.0,16.0,38.0,22.0,20.1,40.4,36.0
512,536,2020-11-29 04:00:00,64.0,99.0,21.0,36.0,29.1,26.4,56.9,47.3
513,537,2020-11-29 05:00:00,64.0,103.0,22.0,40.0,31.0,28.0,63.1,50.0
514,538,2020-11-29 07:00:00,77.0,118.0,24.0,57.0,34.9,31.4,79.7,59.1
515,539,2020-11-29 08:00:00,72.0,111.0,34.0,68.0,37.4,33.6,78.7,57.6
516,540,2020-11-29 09:00:00,52.0,85.0,27.0,64.0,27.8,25.2,46.3,38.2
517,541,2020-11-29 10:00:00,38.0,68.0,28.0,56.0,19.6,17.9,31.3,25.9
518,542,2020-11-29 11:00:00,38.0,56.0,23.0,51.0,19.7,17.9,30.9,25.8
519,543,2020-11-29 12:00:00,29.0,56.0,23.0,48.0,15.2,13.8,24.0,19.0
520,544,2020-11-29 13:00:00,29.0,56.0,15.0,39.0,15.1,13.6,23.0,18.4
521,546,2020-11-29 15:00:00,21.0,40.0,14.0,42.0,12.2,10.6,15.7,14.2
522,547,2020-11-29 16:00:00,28.0,60.0,19.0,58.0,14.7,13.3,30.2,19.6
523,548,2020-11-29 17:00:00,33.0,68.0,24.0,51.0,16.6,14.9,26.7,20.8
524,549,2020-11-29 18:00:00,36.0,76.0,23.0,59.0,17.6,15.9,36.5,22.6
525,550,2020-11-29 19:00:00,47.0,82.0,27.0,66.0,22.9,20.8,45.2,30.0
526,551,2020-11-29 20:00:00,54.0,91.0,38.0,100.0,23.7,21.2,54.5,38.3
527,552,2020-11-29 21:00:00,61.0,99.0,44.0,108.0,31.4,28.5,62.9,42.6
528,553,2020-11-29 22:00:00,53.0,92.0,40.0,93.0,28.2,25.4,52.2,38.2
529,554,2020-11-29 23:00:00,47.0,82.0,25.0,74.0,22.5,20.3,43.1,30.6
530,555,2020-11-30 00:00:00,45.0,82.0,30.0,63.0,22.8,19.5,40.4,30.0
531,556,2020-11-30 01:00:00,44.0,82.0,28.0,57.0,21.1,19.0,46.6,28.3
532,557,2020-11-30 03:00:00,40.0,80.0,27.0,53.0,19.1,16.9,31.7,24.3
533,558,2020-11-30 04:00:00,42.0,72.0,29.0,53.0,18.7,16.7,36.0,25.8
534,559,2020-11-30 06:00:00,42.0,80.0,20.0,58.0,18.9,16.8,34.7,26.4
535,560,2020-11-30 07:00:00,51.0,92.0,26.0,84.0,23.9,21.4,49.1,34.1
536,562,2020-11-30 09:00:00,51.0,91.0,33.0,73.0,31.7,28.5,61.9,41.4
537,563,2020-11-30 10:00:00,46.0,85.0,38.0,78.0,29.2,26.2,51.0,34.6
538,564,2020-11-30 12:00:00,47.0,84.0,34.0,84.0,26.8,24.1,42.4,32.7
539,565,2020-11-30 13:00:00,45.0,80.0,30.0,74.0,24.5,22.3,48.3,32.5
540,566,2020-11-30 14:00:00,47.0,83.0,30.0,79.0,26.4,23.7,44.3,35.4
541,567,2020-11-30 15:00:00,47.0,84.0,34.0,79.0,26.4,23.9,46.6,32.6
542,568,2020-11-30 16:00:00,46.0,84.0,37.0,82.0,26.3,23.6,50.3,32.2
543,569,2020-11-30 17:00:00,48.0,88.0,38.0,82.0,27.4,24.5,48.9,33.5
544,570,2020-11-30 18:00:00,49.0,87.0,29.0,80.0,27.4,24.7,55.0,36.1
545,571,2020-11-30 19:00:00,52.0,94.0,37.0,81.0,30.3,27.1,63.4,38.4
546,572,2020-11-30 20:00:00,77.0,133.0,85.0,173.0,57.3,46.2,146.6,69.8
547,573,2020-11-30 22:00:00,90.0,135.0,84.0,188.0,63.8,55.5,131.3,86.2
548,574,2020-11-30 23:00:00,84.0,127.0,86.0,184.0,56.6,50.4,120.7,75.8
549,575,2020-12-01 00:00:00,89.0,129.0,86.0,171.0,57.2,51.2,128.7,83.0
550,576,2020-12-01 01:00:00,89.0,125.0,79.0,153.0,59.2,53.6,116.4,81.6
551,577,2020-12-01 03:00:00,98.0,154.0,76.0,180.0,68.1,60.8,153.2,97.7
552,578,2020-12-01 04:00:00,108.0,179.0,87.0,182.0,84.4,75.3,177.4,116.2
553,579,2020-12-01 05:00:00,122.0,200.0,79.0,186.0,100.0,89.9,205.4,142.3
554,580,2020-12-01 06:00:00,129.0,209.0,80.0,168.0,104.6,94.6,203.1,149.5
555,581,2020-12-01 07:00:00,124.0,199.0,84.0,148.0,95.7,86.4,196.2,149.4
556,582,2020-12-01 08:00:00,106.0,159.0,86.0,158.0,80.9,72.7,166.0,117.5
557,583,2020-12-01 09:00:00,91.0,132.0,58.0,111.0,61.2,54.8,126.1,92.3
558,585,2020-12-01 11:00:00,59.0,97.0,37.0,79.0,36.1,32.8,71.0,50.0
559,586,2020-12-01 12:00:00,49.0,86.0,33.0,75.0,28.9,26.1,51.6,36.6
