,Unnamed: 0,created_at,air_pm25,air_pm10,cpcb_pm25,cpcb_pm10,lc2_pm10,lc2_pm25,lc3_pm10,lc3_pm25
1792,1866,2020-11-26 09:30:00,38.0,70.0,34,54,20.7,18.5,34.2,27.3
1793,1868,2020-11-26 10:00:00,38.0,68.0,31,61,19.9,18.1,44.1,27.6
1794,1869,2020-11-26 10:15:00,36.0,72.0,31,61,19.1,17.3,40.4,27.5
1795,1870,2020-11-26 10:30:00,38.0,64.0,31,61,20.5,18.6,43.3,29.4
1796,1871,2020-11-26 10:45:00,36.0,72.0,27,72,19.6,17.8,31.9,26.3
1797,1872,2020-11-26 11:00:00,38.0,68.0,27,72,19.8,17.9,47.3,28.4
1798,1873,2020-11-26 11:15:00,36.0,66.0,27,72,20.7,18.6,42.2,28.1
1799,1874,2020-11-26 11:30:00,35.0,66.0,27,72,18.6,16.8,39.0,26.1
1800,1875,2020-11-26 11:45:00,33.0,66.0,26,68,17.1,15.3,32.3,24.4
1801,1876,2020-11-26 12:00:00,29.0,60.0,26,68,15.5,13.9,29.2,20.9
1802,1877,2020-11-26 12:15:00,22.0,52.0,26,68,12.2,11.1,23.1,16.5
1803,1878,2020-11-26 12:30:00,22.0,42.0,26,68,12.4,11.2,28.1,16.5
1804,1879,2020-11-26 12:45:00,22.0,50.0,13,63,12.5,11.3,25.4,17.3
1805,1880,2020-11-26 13:00:00,24.0,46.0,13,63,13.7,12.5,26.2,18.9
1806,1881,2020-11-26 13:15:00,21.0,36.0,13,63,10.6,9.6,17.3,15.4
1807,1882,2020-11-26 13:30:00,21.0,40.0,13,63,11.8,10.6,18.8,14.8
1808,1883,2020-11-26 13:45:00,15.0,26.0,20,48,8.3,7.5,16.7,11.6
1809,1884,2020-11-26 14:00:00,19.0,36.0,20,48,10.8,9.7,20.3,13.7
1810,1885,2020-11-26 14:15:00,21.0,34.0,20,48,11.4,10.3,18.6,14.3
1811,1886,2020-11-26 14:30:00,22.0,40.0,20,48,12.2,11.1,24.3,16.1
1812,1887,2020-11-26 14:45:00,26.0,50.0,23,50,14.0,12.6,31.9,19.5
1813,1890,2020-11-26 15:30:00,31.0,64.0,23,50,15.5,13.9,34.4,23.7
1814,1891,2020-11-26 15:45:00,35.0,62.0,26,65,0.0,0.0,39.4,26.1
1815,1893,2020-11-26 16:15:00,28.0,58.0,26,65,15.4,13.6,28.7,21.7
1816,1894,2020-11-26 16:30:00,29.0,66.0,26,65,17.2,15.5,29.3,22.2
1817,1895,2020-11-26 16:45:00,31.0,62.0,24,63,17.6,15.8,42.6,25.2
1818,1897,2020-11-26 17:15:00,28.0,58.0,24,63,16.0,14.2,30.7,22.4
1819,1898,2020-11-26 17:30:00,31.0,62.0,24,63,17.1,15.4,33.8,24.2
1820,1899,2020-11-26 17:45:00,35.0,72.0,24,55,19.6,17.6,48.7,27.6
1821,1900,2020-11-26 18:00:00,42.0,78.0,24,55,21.2,19.1,41.5,30.7
1822,1901,2020-11-26 18:15:00,42.0,81.0,24,55,22.0,19.8,46.6,32.4
1823,1902,2020-11-26 18:30:00,45.0,80.0,24,55,25.4,22.8,52.2,34.7
1824,1903,2020-11-26 18:45:00,47.0,84.0,32,78,26.2,23.4,54.4,35.6
1825,1904,2020-11-26 19:00:00,49.0,86.0,32,78,26.4,23.9,59.2,40.0
1826,1905,2020-11-26 19:15:00,49.0,90.0,32,78,26.4,23.6,49.5,38.1
1827,1906,2020-11-26 19:30:00,52.0,92.0,32,78,29.0,26.0,69.1,44.9
1828,1907,2020-11-26 19:45:00,53.0,92.0,42,81,30.2,27.1,61.9,44.6
1829,1908,2020-11-26 20:00:00,56.0,96.0,42,81,32.9,29.6,75.0,51.2
1830,1909,2020-11-26 20:30:00,63.0,102.0,42,81,41.3,37.0,85.3,59.0
1831,1910,2020-11-26 20:45:00,62.0,99.0,53,101,40.5,36.6,81.5,58.2
1832,1911,2020-11-26 21:00:00,59.0,95.0,53,101,38.1,34.4,74.8,53.5
1833,1912,2020-11-26 21:15:00,56.0,93.0,53,101,33.5,30.4,66.1,48.7
1834,1913,2020-11-26 21:30:00,63.0,101.0,53,101,40.0,36.1,81.2,57.9
1835,1914,2020-11-26 21:45:00,68.0,105.0,49,86,42.5,38.4,83.5,61.8
1836,1915,2020-11-26 22:00:00,63.0,101.0,49,86,41.2,37.1,82.3,61.7
1837,1917,2020-11-26 22:30:00,81.0,118.0,49,86,54.5,49.3,110.3,83.6
1838,1918,2020-11-26 22:45:00,83.0,120.0,60,102,55.7,50.5,114.3,87.3
1839,1919,2020-11-26 23:00:00,80.0,114.0,60,102,51.7,46.6,102.8,82.1
1840,1920,2020-11-26 23:15:00,71.0,107.0,60,102,46.3,42.1,85.6,68.7
1841,1921,2020-11-26 23:30:00,69.0,104.0,60,102,42.1,38.3,83.1,65.0
1842,1922,2020-11-26 23:45:00,70.0,101.0,53,82,42.8,39.0,80.8,65.9
1843,1923,2020-11-27 00:00:00,89.0,122.0,53,82,54.4,49.4,110.8,86.7
1844,1924,2020-11-27 00:30:00,81.0,115.0,53,82,48.3,43.7,97.4,79.4
1845,1925,2020-11-27 00:45:00,84.0,116.0,58,87,50.2,45.7,100.3,80.0
1846,1926,2020-11-27 01:00:00,88.0,117.0,58,87,54.0,49.1,106.3,86.9
1847,1927,2020-11-27 01:15:00,91.0,122.0,58,87,55.9,50.8,112.9,93.7
1848,1928,2020-11-27 01:30:00,91.0,123.0,58,87,56.3,51.1,113.0,94.6
1849,1929,2020-11-27 01:45:00,89.0,120.0,67,94,53.0,48.3,107.6,91.3
1850,1930,2020-11-27 02:00:00,88.0,119.0,67,94,53.0,48.3,109.0,89.9
1851,1931,2020-11-27 02:15:00,94.0,127.0,67,94,53.3,48.6,111.3,95.2
1852,1932,2020-11-27 02:30:00,97.0,131.0,67,94,54.9,49.9,115.7,98.3
1853,1938,2020-11-27 04:00:00,79.0,108.0,42,65,42.8,38.9,79.8,71.6
1854,1939,2020-11-27 04:15:00,85.0,116.0,42,65,39.4,35.9,73.3,65.7
1855,1940,2020-11-27 04:30:00,85.0,116.0,42,65,41.4,37.9,73.0,65.3
1856,1941,2020-11-27 04:45:00,75.0,108.0,38,61,36.2,33.3,66.6,59.5
1857,1942,2020-11-27 05:00:00,52.0,82.0,38,61,22.8,20.9,40.4,36.2
1858,1943,2020-11-27 05:15:00,49.0,82.0,38,61,22.3,20.4,37.4,33.4
1859,1944,2020-11-27 05:30:00,53.0,84.0,38,61,25.2,23.0,42.5,38.0
1860,1945,2020-11-27 05:45:00,40.0,66.0,23,36,16.7,15.2,28.1,25.3
1861,1946,2020-11-27 06:00:00,26.0,44.0,23,36,11.2,10.2,17.5,15.8
1862,1947,2020-11-27 06:15:00,19.0,32.0,23,36,8.0,7.2,13.6,12.5
1863,1948,2020-11-27 06:30:00,21.0,30.0,23,36,8.1,7.3,13.4,12.4
1864,1949,2020-11-27 06:45:00,45.0,70.0,19,23,17.0,15.5,31.7,28.5
1865,1950,2020-11-27 07:00:00,47.0,80.0,19,23,20.5,18.7,34.7,30.9
1866,1951,2020-11-27 07:15:00,51.0,83.0,19,23,23.4,21.3,40.9,36.5
1867,1952,2020-11-27 07:30:00,67.0,99.0,19,23,33.6,30.4,60.6,52.9
1868,1953,2020-11-27 07:45:00,67.0,101.0,32,56,34.5,31.3,61.9,52.8
1869,1954,2020-11-27 08:00:00,67.0,100.0,32,56,33.3,30.2,63.6,53.5
1870,1955,2020-11-27 08:30:00,58.0,90.0,32,56,29.5,26.8,54.6,45.7
1871,1956,2020-11-27 08:45:00,51.0,85.0,33,63,24.2,21.8,46.7,37.1
1872,1957,2020-11-27 09:00:00,51.0,87.0,33,63,24.2,21.8,58.2,37.6
1873,1958,2020-11-27 09:15:00,51.0,87.0,33,63,25.5,22.9,48.0,36.5
1874,1959,2020-11-27 09:30:00,46.0,80.0,33,63,22.2,20.1,45.4,34.4
1875,1960,2020-11-27 09:45:00,48.0,81.0,33,50,23.8,21.7,40.4,35.0
1876,1961,2020-11-27 10:00:00,50.0,84.0,33,50,23.6,21.5,48.9,38.6
1877,1962,2020-11-27 10:15:00,56.0,92.0,33,50,30.8,28.0,59.6,46.1
1878,1963,2020-11-27 10:30:00,55.0,88.0,33,50,34.0,30.8,63.3,49.3
1879,1964,2020-11-27 10:45:00,50.0,86.0,36,72,27.0,24.6,53.3,39.3
1880,1965,2020-11-27 11:00:00,45.0,81.0,36,72,24.9,22.2,51.2,34.3
1881,1966,2020-11-27 11:15:00,35.0,70.0,36,72,19.1,17.1,40.1,25.6
1882,1967,2020-11-27 11:30:00,48.0,86.0,36,72,24.9,22.6,47.6,38.3
1883,1968,2020-11-27 11:45:00,54.0,88.0,33,71,29.6,26.8,57.0,43.1
1884,1969,2020-11-27 12:00:00,57.0,89.0,33,71,30.8,28.0,61.2,45.1
1885,1970,2020-11-27 12:15:00,48.0,83.0,33,71,25.4,22.9,50.3,36.3
1886,1971,2020-11-27 12:30:00,46.0,85.0,33,71,21.6,19.4,45.5,32.6
1887,1972,2020-11-27 12:45:00,46.0,87.0,31,70,22.1,19.8,53.0,33.5
1888,1973,2020-11-27 13:00:00,57.0,94.0,31,70,26.8,24.4,51.2,43.5
1889,1974,2020-11-27 13:15:00,60.0,95.0,31,70,28.9,26.3,57.5,46.8
1890,1975,2020-11-27 13:30:00,53.0,88.0,31,70,27.8,25.3,47.8,42.0
1891,1976,2020-11-27 13:45:00,45.0,76.0,28,39,20.4,18.6,35.7,31.8
1892,1977,2020-11-27 14:00:00,35.0,54.0,28,39,17.1,15.5,27.4,24.5
1893,1978,2020-11-27 14:15:00,29.0,50.0,28,39,14.3,13.0,28.1,21.3
1894,1979,2020-11-27 14:30:00,31.0,50.0,28,39,16.3,14.7,26.4,23.5
1895,1980,2020-11-27 14:45:00,36.0,68.0,27,46,18.6,16.8,37.5,27.6
1896,1981,2020-11-27 15:00:00,46.0,80.0,27,46,22.6,20.4,48.7,34.9
1897,1982,2020-11-27 15:15:00,50.0,85.0,27,46,27.2,24.5,47.9,40.1
1898,1984,2020-11-27 15:45:00,61.0,95.0,36,67,36.4,33.2,69.2,56.4
1899,1986,2020-11-27 16:15:00,74.0,105.0,36,67,47.2,43.0,82.7,69.4
1900,1987,2020-11-27 16:30:00,72.0,106.0,36,67,44.3,40.1,84.9,66.0
1901,1988,2020-11-27 16:45:00,83.0,116.0,52,75,45.4,41.0,86.2,73.5
1902,1989,2020-11-27 17:00:00,82.0,117.0,52,75,47.8,43.4,87.8,72.8
1903,1990,2020-11-27 17:15:00,92.0,130.0,52,75,49.4,44.9,98.9,83.0
1904,1991,2020-11-27 17:30:00,92.0,131.0,52,75,50.0,45.4,104.5,83.4
1905,1992,2020-11-27 17:45:00,91.0,129.0,51,79,50.0,45.7,97.5,80.4
1906,1993,2020-11-27 18:00:00,97.0,140.0,51,79,49.8,45.1,101.9,85.4
1907,1994,2020-11-27 18:15:00,98.0,140.0,51,79,52.2,47.6,116.7,92.7
1908,1995,2020-11-27 18:30:00,103.0,156.0,51,79,57.1,52.0,120.5,98.9
1909,1996,2020-11-27 18:45:00,111.0,175.0,53,83,69.2,62.8,144.5,118.4
1910,1997,2020-11-27 19:00:00,112.0,179.0,43,73,71.3,64.7,156.2,128.5
1911,1998,2020-11-27 19:15:00,111.0,181.0,43,73,69.3,63.0,147.6,120.6
1912,1999,2020-11-27 19:30:00,113.0,186.0,43,73,67.0,60.9,148.1,121.1
1913,2000,2020-11-27 19:45:00,111.0,171.0,56,72,67.8,61.5,138.2,112.6
1914,2001,2020-11-27 20:00:00,103.0,151.0,56,72,63.9,57.8,139.1,114.5
1915,2002,2020-11-27 20:15:00,99.0,145.0,56,72,66.4,59.9,140.1,112.9
1916,2003,2020-11-27 20:30:00,103.0,153.0,56,72,63.4,57.3,143.2,116.0
1917,2004,2020-11-27 20:45:00,99.0,142.0,55,75,63.4,57.4,128.8,107.4
1918,2005,2020-11-27 21:00:00,99.0,142.0,55,75,64.9,58.9,137.7,108.9
1919,2006,2020-11-27 21:30:00,93.0,131.0,55,75,60.3,54.8,124.8,100.6
1920,2007,2020-11-27 21:45:00,91.0,131.0,42,69,61.9,55.9,125.9,101.2
1921,2008,2020-11-27 22:00:00,94.0,134.0,42,69,61.3,55.4,126.8,100.5
1922,2009,2020-11-27 22:15:00,99.0,149.0,42,69,61.1,55.5,124.3,101.0
1923,2010,2020-11-27 22:30:00,94.0,135.0,42,69,59.8,54.2,119.0,95.9
1924,2011,2020-11-27 22:45:00,102.0,162.0,45,68,60.5,54.9,132.4,104.5
1925,2012,2020-11-27 23:00:00,108.0,182.0,45,68,60.7,55.1,129.8,103.3
1926,2013,2020-11-27 23:15:00,99.0,144.0,45,68,57.2,52.1,115.0,95.2
1927,2014,2020-11-27 23:30:00,104.0,162.0,45,68,59.1,53.7,119.9,99.3
1928,2016,2020-11-28 00:15:00,91.0,126.0,42,67,58.6,53.0,112.5,95.0
1929,2017,2020-11-28 00:30:00,94.0,133.0,42,67,56.8,51.6,108.1,92.4
1930,2018,2020-11-28 00:45:00,94.0,133.0,40,62,56.4,51.3,111.4,94.0
1931,2019,2020-11-28 01:00:00,94.0,135.0,40,62,53.3,48.3,102.3,84.4
1932,2020,2020-11-28 01:15:00,96.0,137.0,40,62,55.0,50.0,110.5,93.1
1933,2021,2020-11-28 01:45:00,104.0,174.0,44,53,54.5,49.5,120.6,95.2
1934,2022,2020-11-28 02:00:00,102.0,162.0,44,53,56.1,50.7,114.7,94.6
1935,2023,2020-11-28 02:15:00,107.0,184.0,44,53,57.1,51.9,124.0,98.4
1936,2026,2020-11-28 03:00:00,109.0,184.0,39,59,58.4,52.9,133.3,103.5
1937,2027,2020-11-28 03:15:00,102.0,156.0,39,59,56.2,50.9,121.7,95.5
1938,2028,2020-11-28 03:45:00,100.0,159.0,41,53,54.1,48.9,118.6,91.8
1939,2030,2020-11-28 04:15:00,105.0,180.0,41,53,52.6,47.6,117.6,90.5
1940,2031,2020-11-28 04:45:00,98.0,159.0,37,52,47.0,42.6,100.7,80.0
1941,2032,2020-11-28 05:00:00,97.0,156.0,37,52,42.6,38.6,98.3,77.9
1942,2033,2020-11-28 05:15:00,101.0,180.0,37,52,44.9,40.6,113.5,85.6
1943,2034,2020-11-28 05:30:00,95.0,158.0,37,52,42.4,38.4,100.3,77.2
1944,2035,2020-11-28 05:45:00,99.0,177.0,30,43,42.2,38.3,96.1,72.8
1945,2036,2020-11-28 06:00:00,96.0,161.0,30,43,40.9,37.0,91.1,71.0
1946,2037,2020-11-28 06:15:00,92.0,139.0,30,43,38.7,35.1,89.5,68.5
1947,2038,2020-11-28 06:30:00,90.0,141.0,30,43,36.6,33.3,79.8,61.7
1948,2039,2020-11-28 06:45:00,84.0,126.0,28,40,33.0,30.1,69.8,57.5
1949,2040,2020-11-28 07:00:00,88.0,133.0,28,40,34.0,30.9,69.6,57.5
1950,2041,2020-11-28 07:15:00,81.0,120.0,28,40,31.6,28.8,70.3,57.0
1951,2042,2020-11-28 07:30:00,81.0,122.0,28,40,32.8,29.7,70.9,57.3
1952,2043,2020-11-28 07:45:00,79.0,119.0,20,39,34.5,31.3,74.0,59.9
1953,2044,2020-11-28 08:00:00,89.0,131.0,20,39,38.3,34.7,85.7,68.6
1954,2045,2020-11-28 08:30:00,97.0,140.0,20,39,45.4,41.2,102.1,81.4
1955,2046,2020-11-28 08:45:00,76.0,110.0,28,47,34.8,31.6,68.6,58.1
1956,2047,2020-11-28 09:00:00,75.0,105.0,28,47,35.3,32.3,66.8,58.9
1957,2048,2020-11-28 09:15:00,64.0,99.0,28,47,34.5,31.5,60.9,52.2
1958,2049,2020-11-28 09:30:00,63.0,97.0,28,47,33.4,30.3,56.3,49.3
1959,2050,2020-11-28 09:45:00,56.0,87.0,24,46,30.2,27.5,50.9,44.2
1960,2051,2020-11-28 10:00:00,58.0,89.0,24,46,31.0,28.2,52.3,45.7
1961,2052,2020-11-28 10:15:00,53.0,84.0,24,46,29.3,26.6,48.7,42.3
1962,2053,2020-11-28 10:30:00,52.0,84.0,24,46,26.8,24.6,47.3,39.1
1963,2054,2020-11-28 10:45:00,50.0,82.0,22,46,24.3,22.1,40.3,35.8
1964,2055,2020-11-28 11:00:00,47.0,76.0,22,46,23.3,21.4,43.0,35.8
1965,2056,2020-11-28 11:15:00,45.0,74.0,22,46,22.0,20.0,34.0,30.5
1966,2057,2020-11-28 11:30:00,46.0,74.0,22,46,22.3,20.3,35.9,31.0
1967,2058,2020-11-28 11:45:00,44.0,78.0,17,40,22.1,20.2,35.5,31.9
1968,2059,2020-11-28 12:00:00,47.0,78.0,17,40,23.4,21.2,42.3,33.3
1969,2060,2020-11-28 12:30:00,52.0,84.0,17,40,26.7,24.3,40.3,35.9
1970,2061,2020-11-28 13:00:00,53.0,87.0,20,48,27.3,25.0,42.9,38.2
1971,2062,2020-11-28 13:15:00,48.0,80.0,20,48,24.5,22.4,41.7,33.7
1972,2063,2020-11-28 13:30:00,48.0,76.0,20,48,24.8,22.6,38.3,34.2
1973,2064,2020-11-28 14:00:00,48.0,80.0,19,48,23.8,21.7,39.5,33.7
1974,2065,2020-11-28 14:15:00,46.0,72.0,19,48,22.5,20.6,34.7,30.9
1975,2066,2020-11-28 14:30:00,46.0,72.0,19,48,23.7,21.7,35.7,31.2
1976,2067,2020-11-28 14:45:00,44.0,62.0,17,44,20.5,18.7,31.2,28.1
1977,2068,2020-11-28 15:00:00,44.0,72.0,17,44,21.8,19.9,33.3,29.7
1978,2069,2020-11-28 15:15:00,46.0,78.0,17,44,23.5,21.3,36.1,29.7
1979,2071,2020-11-28 15:45:00,42.0,64.0,20,42,18.9,17.1,28.5,25.7
1980,2072,2020-11-28 16:00:00,33.0,52.0,20,42,18.5,16.8,26.5,23.3
1981,2073,2020-11-28 16:15:00,36.0,64.0,20,42,18.1,16.6,26.2,23.4
1982,2074,2020-11-28 16:30:00,44.0,80.0,20,42,21.6,19.6,39.0,29.7
1983,2075,2020-11-28 16:45:00,46.0,78.0,20,53,23.7,21.3,39.6,30.3
1984,2076,2020-11-28 17:00:00,46.0,74.0,20,53,20.8,18.9,34.4,28.2
1985,2077,2020-11-28 17:15:00,50.0,85.0,20,53,23.8,21.5,47.8,34.3
1986,2078,2020-11-28 17:30:00,52.0,87.0,20,53,25.3,23.0,41.6,33.4
1987,2079,2020-11-28 17:45:00,51.0,86.0,19,65,23.7,21.7,39.5,33.2
1988,2080,2020-11-28 18:00:00,52.0,87.0,19,65,26.8,24.1,50.5,36.6
1989,2081,2020-11-28 18:15:00,51.0,86.0,19,65,25.7,22.9,51.6,34.6
1990,2082,2020-11-28 18:30:00,53.0,91.0,19,65,27.1,24.6,54.2,39.4
1991,2083,2020-11-28 18:45:00,54.0,91.0,34,71,30.4,27.7,52.3,39.0
1992,2084,2020-11-28 19:00:00,56.0,93.0,34,71,30.2,27.5,54.9,41.3
1993,2085,2020-11-28 19:15:00,58.0,95.0,34,71,32.0,28.9,65.2,45.9
1994,2086,2020-11-28 19:30:00,59.0,97.0,34,71,30.9,28.0,61.4,43.7
1995,2087,2020-11-28 19:45:00,60.0,100.0,34,80,32.4,29.1,61.2,45.3
1996,2088,2020-11-28 20:00:00,61.0,96.0,34,80,31.7,28.5,59.7,43.5
1997,2089,2020-11-28 20:15:00,63.0,99.0,34,80,35.1,31.8,65.9,48.1
1998,2091,2020-11-28 20:45:00,68.0,103.0,35,94,37.6,33.9,68.1,52.2
1999,2092,2020-11-28 21:00:00,67.0,103.0,35,94,35.9,32.4,65.3,50.5
2000,2093,2020-11-28 21:15:00,64.0,97.0,35,94,33.2,30.2,69.0,49.1
2001,2094,2020-11-28 21:45:00,66.0,101.0,27,71,32.6,29.6,57.0,45.9
2002,2095,2020-11-28 22:00:00,68.0,103.0,27,71,35.4,32.0,69.1,51.3
2003,2096,2020-11-28 22:30:00,73.0,111.0,27,71,39.7,36.0,75.0,54.6
2004,2097,2020-11-28 22:45:00,71.0,107.0,34,71,38.4,34.6,73.4,54.1
2005,2098,2020-11-28 23:00:00,68.0,106.0,34,71,34.9,31.6,73.4,53.2
2006,2099,2020-11-28 23:15:00,67.0,103.0,34,71,35.0,31.4,69.3,50.5
2007,2100,2020-11-28 23:30:00,67.0,106.0,34,71,35.0,31.5,67.9,50.5
2008,2101,2020-11-28 23:45:00,75.5,113.5,33,75,37.2,33.6,73.5,56.4
2009,2102,2020-11-29 00:00:00,79.0,119.0,33,75,38.7,34.9,82.3,65.1
2010,2103,2020-11-29 00:15:00,75.0,114.0,33,75,38.8,35.1,77.5,59.3
2011,2104,2020-11-29 00:30:00,72.0,108.0,33,75,37.0,33.5,79.0,59.6
2012,2105,2020-11-29 00:45:00,69.0,105.0,34,76,34.5,31.4,66.1,53.6
2013,2106,2020-11-29 01:00:00,69.0,107.0,34,76,33.8,30.7,77.4,53.6
2014,2107,2020-11-29 01:15:00,71.0,109.0,34,76,34.7,31.5,77.2,56.1
2015,2108,2020-11-29 01:30:00,78.0,114.0,34,76,36.7,33.4,76.6,60.1
2016,2109,2020-11-29 01:45:00,79.0,114.0,28,66,37.2,33.7,74.8,60.7
2017,2110,2020-11-29 02:00:00,75.0,106.0,28,66,34.3,31.3,65.6,55.7
2018,2111,2020-11-29 02:15:00,70.0,100.0,28,66,32.4,29.6,58.9,52.5
2019,2112,2020-11-29 02:30:00,61.0,93.0,28,66,25.5,23.3,45.5,40.6
2020,2113,2020-11-29 02:45:00,55.0,88.0,16,38,22.4,20.4,41.4,35.7
2021,2114,2020-11-29 03:00:00,55.0,88.0,16,38,22.0,20.1,40.4,36.0
2022,2115,2020-11-29 03:15:00,57.0,93.0,16,38,23.5,21.5,42.7,37.0
2023,2118,2020-11-29 04:00:00,64.0,99.0,21,36,29.1,26.4,56.9,47.3
2024,2119,2020-11-29 04:15:00,63.0,99.0,21,36,29.0,26.5,62.4,49.3
2025,2120,2020-11-29 04:30:00,67.0,105.0,21,36,31.7,28.8,66.3,51.6
2026,2121,2020-11-29 04:45:00,66.0,104.0,22,40,30.6,27.7,64.7,48.7
2027,2122,2020-11-29 05:00:00,64.0,103.0,22,40,31.0,28.0,63.1,50.0
2028,2123,2020-11-29 05:15:00,68.0,106.0,22,40,31.2,28.4,65.7,49.6
2029,2124,2020-11-29 05:30:00,68.0,110.0,22,40,32.1,29.1,66.8,50.6
2030,2125,2020-11-29 05:45:00,70.0,112.0,21,53,34.2,30.8,68.9,53.3
2031,2126,2020-11-29 06:15:00,72.0,114.0,21,53,32.6,29.5,71.3,53.1
2032,2127,2020-11-29 06:45:00,76.0,120.0,24,57,35.8,32.3,81.2,58.7
2033,2128,2020-11-29 07:00:00,77.0,118.0,24,57,34.9,31.4,79.7,59.1
2034,2129,2020-11-29 07:15:00,80.0,120.0,24,57,37.0,33.6,89.7,62.8
2035,2130,2020-11-29 07:30:00,80.0,122.0,24,57,38.5,34.8,83.4,61.5
2036,2131,2020-11-29 07:45:00,81.0,122.0,34,68,42.5,38.4,94.7,67.6
2037,2132,2020-11-29 08:00:00,72.0,111.0,34,68,37.4,33.6,78.7,57.6
2038,2133,2020-11-29 08:15:00,62.0,95.0,34,68,33.2,30.2,66.5,51.1
2039,2134,2020-11-29 08:30:00,56.0,92.0,34,68,28.7,26.0,57.7,42.7
2040,2135,2020-11-29 08:45:00,53.0,87.0,27,64,28.3,25.7,48.2,39.3
2041,2136,2020-11-29 09:00:00,52.0,85.0,27,64,27.8,25.2,46.3,38.2
2042,2137,2020-11-29 09:15:00,48.0,83.0,27,64,25.3,23.0,46.3,33.9
2043,2138,2020-11-29 09:30:00,47.0,80.0,27,64,23.8,21.6,39.4,31.3
2044,2139,2020-11-29 09:45:00,46.0,80.0,28,56,22.0,19.8,38.8,30.8
2045,2140,2020-11-29 10:00:00,38.0,68.0,28,56,19.6,17.9,31.3,25.9
2046,2141,2020-11-29 10:15:00,36.0,68.0,28,56,19.7,17.7,29.7,24.5
2047,2142,2020-11-29 10:30:00,38.0,64.0,28,56,19.0,17.2,38.9,25.4
2048,2143,2020-11-29 10:45:00,40.0,66.0,23,51,20.5,18.5,30.6,25.5
2049,2144,2020-11-29 11:00:00,38.0,56.0,23,51,19.7,17.9,30.9,25.8
2050,2145,2020-11-29 11:15:00,38.0,66.0,23,51,19.4,17.6,30.1,25.0
2051,2146,2020-11-29 11:30:00,33.0,60.0,23,51,16.5,14.9,25.6,22.9
2052,2147,2020-11-29 12:00:00,29.0,56.0,23,48,15.2,13.8,24.0,19.0
2053,2148,2020-11-29 12:15:00,29.0,50.0,23,48,15.2,13.7,24.8,18.9
2054,2150,2020-11-29 13:00:00,29.0,56.0,15,39,15.1,13.6,23.0,18.4
2055,2151,2020-11-29 13:15:00,31.0,56.0,15,39,15.8,14.2,28.0,19.3
2056,2155,2020-11-29 14:15:00,22.0,38.0,16,48,12.9,11.6,17.9,15.5
2057,2156,2020-11-29 14:30:00,22.0,36.0,16,48,12.7,11.4,16.2,14.3
2058,2157,2020-11-29 14:45:00,24.0,42.0,14,42,12.1,11.0,16.8,15.1
2059,2158,2020-11-29 15:00:00,21.0,40.0,14,42,12.2,10.6,15.7,14.2
2060,2159,2020-11-29 15:15:00,28.0,46.0,14,42,14.3,12.8,25.7,19.0
2061,2160,2020-11-29 15:30:00,28.0,62.0,14,42,14.1,12.7,21.5,17.6
2062,2161,2020-11-29 15:45:00,29.0,58.0,19,58,14.5,13.2,25.8,18.8
2063,2162,2020-11-29 16:00:00,28.0,60.0,19,58,14.7,13.3,30.2,19.6
2064,2163,2020-11-29 16:15:00,28.0,54.0,19,58,15.1,13.7,26.2,18.0
2065,2164,2020-11-29 16:30:00,29.0,54.0,19,58,15.2,13.6,31.5,18.9
2066,2165,2020-11-29 16:45:00,31.0,58.0,24,51,15.6,14.2,26.0,20.1
2067,2166,2020-11-29 17:00:00,33.0,68.0,24,51,16.6,14.9,26.7,20.8
2068,2167,2020-11-29 17:15:00,31.0,56.0,24,51,17.2,14.9,29.5,19.9
2069,2168,2020-11-29 17:30:00,31.0,62.0,24,51,16.2,14.5,32.5,20.6
2070,2169,2020-11-29 17:45:00,35.0,64.0,23,59,17.3,15.6,26.3,20.4
2071,2170,2020-11-29 18:00:00,36.0,76.0,23,59,17.6,15.9,36.5,22.6
2072,2171,2020-11-29 18:15:00,40.0,80.0,23,59,18.5,16.7,28.2,23.1
2073,2172,2020-11-29 18:30:00,42.0,80.0,23,59,19.9,17.9,31.6,25.5
2074,2173,2020-11-29 18:45:00,46.0,81.0,27,66,22.9,19.6,39.7,28.2
2075,2174,2020-11-29 19:00:00,47.0,82.0,27,66,22.9,20.8,45.2,30.0
2076,2175,2020-11-29 19:15:00,50.0,89.0,27,66,24.0,21.7,47.6,32.0
2077,2177,2020-11-29 20:00:00,54.0,91.0,38,100,23.7,21.2,54.5,38.3
2078,2178,2020-11-29 20:15:00,57.0,96.0,38,100,27.4,24.7,58.4,39.4
2079,2179,2020-11-29 20:30:00,61.0,101.0,38,100,32.4,29.2,54.7,42.9
2080,2180,2020-11-29 20:45:00,61.0,98.0,44,108,31.4,28.3,67.5,45.0
2081,2181,2020-11-29 21:00:00,61.0,99.0,44,108,31.4,28.5,62.9,42.6
2082,2182,2020-11-29 21:15:00,60.0,96.0,44,108,30.2,27.0,58.9,43.4
2083,2183,2020-11-29 21:30:00,59.0,97.0,44,108,30.3,27.6,58.8,43.3
2084,2184,2020-11-29 21:45:00,56.0,93.0,40,93,30.8,27.8,56.4,38.2
2085,2185,2020-11-29 22:00:00,53.0,92.0,40,93,28.2,25.4,52.2,38.2
2086,2186,2020-11-29 22:15:00,52.0,91.0,40,93,27.1,24.4,45.9,33.8
2087,2187,2020-11-29 22:30:00,49.0,86.0,40,93,24.5,22.1,45.7,33.7
