created_at,PM10,PM2.5,RH,Temp
15-12-2020 16:15,87,28,47,29.4
15-12-2020 16:30,87,28,48,29.4
15-12-2020 16:45,69,32,49,29.5
15-12-2020 17:00,69,32,51,29.4
15-12-2020 17:15,69,32,53,29.3
15-12-2020 17:30,69,32,54,29.4
15-12-2020 17:45,89,34,56,29.4
15-12-2020 18:00,89,34,58,29.3
15-12-2020 18:15,89,34,60,29.3
15-12-2020 18:30,89,34,61,29.3
15-12-2020 18:45,100,49,62,29.3
15-12-2020 19:00,100,49,63,29.2
15-12-2020 19:15,100,49,64,29.2
15-12-2020 19:30,100,49,64,29.3
15-12-2020 19:45,117,56,66,29.3
15-12-2020 20:00,117,56,67,29.2
15-12-2020 20:15,117,56,67,29.2
15-12-2020 20:30,117,56,68,29.2
15-12-2020 20:45,136,75,69,29.2
15-12-2020 21:00,136,75,70,29.2
15-12-2020 21:15,136,75,71,29.2
15-12-2020 21:30,136,75,72,29.2
15-12-2020 21:45,140,87,73,29.2
15-12-2020 22:00,140,87,74,29.2
15-12-2020 22:15,140,87,75,29.2
15-12-2020 22:30,140,87,76,29.2
15-12-2020 22:45,138,84,77,29.3
15-12-2020 23:00,138,84,77,29.3
15-12-2020 23:15,138,84,77,29.3
15-12-2020 23:30,138,84,78,29.3
15-12-2020 23:45,155,78,79,29.3
16-12-2020 00:00,155,78,78,29.3
16-12-2020 00:15,155,78,78,29.2
16-12-2020 00:30,155,78,79,29.2
16-12-2020 00:45,148,87,80,29.2
16-12-2020 01:00,148,87,81,29.2
16-12-2020 01:15,148,87,81,29.2
16-12-2020 01:30,148,87,82,29.2
16-12-2020 01:45,148,76,82,29.3
16-12-2020 02:00,148,76,83,29.3
16-12-2020 02:15,148,76,83,29.3
16-12-2020 02:30,148,76,83,29.3
16-12-2020 02:45,153,82,83,29.5
16-12-2020 03:00,153,82,84,29.8
16-12-2020 03:15,153,82,84,29.9
16-12-2020 03:30,153,82,84,29.6
16-12-2020 03:45,147,74,84,29.4
16-12-2020 04:00,147,74,84,29.3
16-12-2020 04:15,147,74,83,29.3
16-12-2020 04:30,147,74,82,29.3
16-12-2020 04:45,148,81,82,29.3
16-12-2020 05:00,148,81,82,29.3
16-12-2020 05:15,148,81,82,29.3
16-12-2020 05:30,148,81,82,29.3
16-12-2020 05:45,144,74,82,29.3
16-12-2020 06:00,144,74,82,29.3
16-12-2020 06:15,144,74,82,29.3
16-12-2020 06:30,144,74,83,29.3
16-12-2020 06:45,138,86,84,29.3
16-12-2020 07:00,138,86,84,29.3
16-12-2020 07:15,138,86,85,29.3
16-12-2020 07:30,138,86,84,29.3
16-12-2020 07:45,129,72,82,29.3
16-12-2020 08:00,129,72,79,29.3
16-12-2020 08:15,129,72,77,29.3
16-12-2020 08:30,129,72,74,29.3
16-12-2020 08:45,122,80,72,29.3
16-12-2020 09:00,122,80,70,29.3
16-12-2020 09:15,122,80,68,29.3
16-12-2020 09:30,122,80,66,29.3
16-12-2020 09:45,115,66,65,29.4
16-12-2020 10:00,115,66,64,29.7
16-12-2020 10:15,115,66,64,29.8
16-12-2020 10:30,115,66,63,29.5
16-12-2020 10:45,123,64,63,29.6
16-12-2020 11:00,123,64,63,29.8
16-12-2020 11:15,123,64,62,30
16-12-2020 11:30,123,64,60,29.8
16-12-2020 11:45,118,64,59,29.8
16-12-2020 12:00,118,64,58,29.9
16-12-2020 12:15,118,64,57,30
16-12-2020 12:30,118,64,57,29.7
16-12-2020 12:45,107,62,56,29.6
16-12-2020 13:00,107,62,55,29.4
16-12-2020 13:15,107,62,55,29.3
16-12-2020 13:30,107,62,55,29.4
16-12-2020 13:45,100,60,54,29.4
16-12-2020 14:00,100,60,54,29.4
16-12-2020 14:15,100,60,54,29.4
16-12-2020 14:30,100,60,54,29.4
16-12-2020 14:45,87,36,54,29.3
16-12-2020 15:00,87,36,54,29.3
16-12-2020 15:15,87,36,54,29.3
16-12-2020 15:30,87,36,54,29.3
16-12-2020 15:45,84,38,54,29.4
16-12-2020 16:00,84,38,54,29.3
16-12-2020 16:15,84,38,55,29.4
16-12-2020 16:30,84,38,55,29.4
16-12-2020 16:45,76,31,57,29.4
16-12-2020 17:00,76,31,58,29.4
16-12-2020 17:15,76,31,59,29.3
16-12-2020 17:30,76,31,60,29.4
16-12-2020 17:45,89,44,61,29.4
16-12-2020 18:00,89,44,62,29.4
16-12-2020 18:15,89,44,63,29.4
16-12-2020 18:30,89,44,64,29.3
16-12-2020 18:45,120,51,65,29.3
16-12-2020 19:00,120,51,66,29.3
16-12-2020 19:15,120,51,67,29.2
16-12-2020 19:30,120,51,68,29.3
16-12-2020 19:45,136,62,69,29.4
16-12-2020 20:00,136,62,69,29.4
16-12-2020 20:15,136,62,70,29.3
16-12-2020 20:30,136,62,70,29.3
16-12-2020 20:45,113,55,71,29.3
16-12-2020 21:00,113,55,72,29.3
16-12-2020 21:15,113,55,73,29.2
16-12-2020 21:30,113,55,73,29.3
16-12-2020 21:45,110,54,74,29.3
16-12-2020 22:00,110,54,74,29.3
16-12-2020 22:15,110,54,75,29.3
16-12-2020 22:30,110,54,75,29.3
16-12-2020 22:45,115,63,75,29.3
16-12-2020 23:00,115,63,75,29.2
16-12-2020 23:15,115,63,76,29.3
16-12-2020 23:30,115,63,76,29.3
16-12-2020 23:45,110,59,77,29.3
17-12-2020 00:00,110,59,78,29.2
17-12-2020 00:15,110,59,78,29.3
17-12-2020 00:30,110,59,79,29.3
17-12-2020 00:45,99,53,79,29.3
17-12-2020 01:00,99,53,79,29.3
17-12-2020 01:15,99,53,79,29.3
17-12-2020 01:30,99,53,80,29.3
17-12-2020 01:45,104,53,80,29.3
17-12-2020 02:00,104,53,80,29.3
17-12-2020 02:15,104,53,80,29.3
17-12-2020 02:30,104,53,80,29.4
17-12-2020 02:45,121,58,80,29.5
17-12-2020 03:00,121,58,80,29.8
17-12-2020 03:15,121,58,80,29.8
17-12-2020 03:30,121,58,80,29.6
17-12-2020 03:45,109,48,80,29.4
17-12-2020 04:00,109,48,80,29.3
17-12-2020 04:15,109,48,80,29.3
17-12-2020 04:30,109,48,80,29.2
17-12-2020 04:45,106,59,81,29.2
17-12-2020 05:00,106,59,82,29.2
17-12-2020 05:15,106,59,82,29.2
17-12-2020 05:30,106,59,82,29.3
17-12-2020 05:45,107,60,83,29.3
17-12-2020 06:00,107,60,83,29.3
17-12-2020 06:15,107,60,84,29.3
17-12-2020 06:30,107,60,84,29.3
17-12-2020 06:45,101,61,84,29.3
17-12-2020 07:00,101,61,84,29.3
17-12-2020 07:15,101,61,84,29.3
17-12-2020 07:30,101,61,83,29.3
17-12-2020 07:45,115,61,79,29.3
17-12-2020 08:00,115,61,76,29.3
17-12-2020 08:15,115,61,74,29.2
17-12-2020 08:30,115,61,71,29.3
17-12-2020 08:45,119,63,69,29.3
17-12-2020 09:00,119,63,67,29.4
17-12-2020 09:15,119,63,65,29.4
17-12-2020 09:30,119,63,64,29.3
17-12-2020 09:45,119,62,63,29.5
17-12-2020 10:00,119,62,62,29.8
17-12-2020 10:15,119,62,60,29.9
17-12-2020 10:30,119,62,58,29.6
17-12-2020 10:45,108,54,55,29.6
17-12-2020 11:00,108,54,55,29.8
17-12-2020 11:30,108,54,52,29.6
17-12-2020 12:45,88,41,50,29.6
17-12-2020 13:00,88,41,50,29.4
17-12-2020 13:15,88,41,50,29.4
17-12-2020 13:30,88,41,49,29.4
17-12-2020 13:45,87,43,49,29.5
17-12-2020 14:00,87,43,48,29.4
17-12-2020 14:15,87,43,48,29.4
17-12-2020 14:30,87,43,48,29.3
17-12-2020 14:45,78,43,48,29.3
17-12-2020 15:00,78,43,48,29.2
17-12-2020 15:15,78,43,47,29.2
17-12-2020 15:30,78,43,46,29.1
17-12-2020 15:45,81,39,46,29.1
17-12-2020 16:00,81,39,46,29.1
17-12-2020 16:15,81,39,47,29.1
17-12-2020 16:30,81,39,48,29.1
17-12-2020 16:45,71,33,48,29.2
17-12-2020 17:00,71,33,51,29.1
17-12-2020 17:15,71,33,54,29.1
17-12-2020 17:30,71,33,56,29.2
17-12-2020 17:45,63,39,58,29.2
17-12-2020 18:00,63,39,61,29.2
17-12-2020 18:15,63,39,62,29.2
17-12-2020 18:30,63,39,63,29.2
17-12-2020 18:45,100,44,63,29.2
17-12-2020 19:00,100,44,64,29.1
17-12-2020 19:15,100,44,64,29.2
17-12-2020 19:30,100,44,64,29.2
17-12-2020 19:45,147,62,64,29.2
17-12-2020 20:00,147,62,64,29.2
17-12-2020 20:15,147,62,64,29.1
17-12-2020 20:30,147,62,65,29.2
17-12-2020 20:45,143,62,65,29.2
17-12-2020 21:00,143,62,65,29.1
17-12-2020 21:15,143,62,66,29.1
17-12-2020 21:30,143,62,67,29.1
17-12-2020 21:45,178,77,68,29.1
17-12-2020 22:00,178,77,68,29.2
17-12-2020 22:15,178,77,69,29.1
17-12-2020 22:30,178,77,70,29.2
17-12-2020 22:45,175,86,71,29.2
17-12-2020 23:00,175,86,72,29.1
17-12-2020 23:15,175,86,72,29.1
17-12-2020 23:30,175,86,72,29.2
17-12-2020 23:45,173,75,72,29.2
18-12-2020 00:00,173,75,72,29.1
18-12-2020 00:15,173,75,73,29.2
18-12-2020 00:30,173,75,73,29.2
18-12-2020 00:45,133,77,73,29.2
18-12-2020 01:00,133,77,74,29.2
18-12-2020 01:15,133,77,74,29.1
18-12-2020 01:30,133,77,75,29.1
18-12-2020 01:45,125,76,76,29.2
18-12-2020 02:00,125,76,77,29.2
18-12-2020 02:15,125,76,77,29.2
18-12-2020 02:30,125,76,77,29.2
18-12-2020 02:45,139,83,78,29.3
18-12-2020 03:00,139,83,78,29.7
18-12-2020 03:15,139,83,79,29.7
18-12-2020 03:30,139,83,81,29.4
18-12-2020 03:45,139,78,81,29.3
18-12-2020 04:00,139,78,82,29.2
18-12-2020 04:15,139,78,82,29.2
18-12-2020 04:30,139,78,82,29.2
18-12-2020 04:45,121,69,83,29.2
18-12-2020 05:00,121,69,83,29.2
18-12-2020 05:15,121,69,82,29.3
18-12-2020 05:30,121,69,81,29.2
18-12-2020 05:45,110,76,80,29.2
18-12-2020 06:00,110,76,80,29.2
18-12-2020 06:15,110,76,81,29.2
18-12-2020 06:30,110,76,82,29.2
18-12-2020 06:45,125,81,82,29.2
18-12-2020 07:00,125,81,83,29.2
18-12-2020 07:15,125,81,82,29.2
18-12-2020 07:30,125,81,81,29.2
18-12-2020 07:45,138,80,79,29.2
18-12-2020 08:00,138,80,77,29.1
18-12-2020 08:15,138,80,74,29.1
18-12-2020 08:30,138,80,73,29.1
18-12-2020 08:45,158,74,70,29.1
18-12-2020 09:00,158,74,69,29.1
18-12-2020 09:15,158,74,68,29
18-12-2020 09:30,158,74,66,29.1
18-12-2020 09:45,163,79,65,29.3
18-12-2020 10:00,163,79,63,29.7
18-12-2020 10:15,163,79,59,29.7
18-12-2020 10:30,163,79,58,29.3
18-12-2020 10:45,137,74,57,29.4
18-12-2020 11:00,137,74,56,29.7
18-12-2020 11:15,137,74,54,29.8
18-12-2020 11:30,137,74,53,29.5
18-12-2020 11:45,106,60,52,29.5
18-12-2020 12:00,106,60,51,29.8
18-12-2020 12:15,106,60,49,29.8
18-12-2020 12:30,106,60,49,29.5
18-12-2020 12:45,88,49,48,29.3
18-12-2020 13:00,88,49,47,29.2
18-12-2020 13:15,88,49,44,29.2
18-12-2020 13:30,88,49,46,29.2
18-12-2020 13:45,72,41,46,29.2
18-12-2020 14:00,72,41,48,29.2
18-12-2020 14:15,72,41,49,29.2
18-12-2020 14:30,72,41,49,29.2
18-12-2020 14:45,95,47,48,29.2
18-12-2020 15:00,95,47,47,29.2
18-12-2020 15:15,95,47,46,29.2
18-12-2020 15:30,95,47,46,29.2
18-12-2020 15:45,101,51,47,29.1
18-12-2020 16:00,101,51,48,29.1
18-12-2020 16:15,101,51,49,29
18-12-2020 16:30,101,51,50,29.1
18-12-2020 16:45,105,54,51,29.2
18-12-2020 17:00,105,54,54,29.1
18-12-2020 17:15,105,54,56,29.1
18-12-2020 17:30,105,54,57,29.2
18-12-2020 17:45,99,56,59,29.2
18-12-2020 18:00,99,56,60,29.1
18-12-2020 18:15,99,56,61,29.1
18-12-2020 18:30,99,56,60,29.2
18-12-2020 18:45,165,74,61,29.2
18-12-2020 19:00,165,74,63,29.1
18-12-2020 19:15,165,74,62,29.1
18-12-2020 19:30,165,74,59,29.1
18-12-2020 19:45,170,84,58,29.1
18-12-2020 20:00,170,84,59,29
18-12-2020 20:15,170,84,61,29.1
18-12-2020 20:30,170,84,61,29.1
18-12-2020 20:45,180,79,61,29.1
18-12-2020 21:00,180,79,62,29.1
18-12-2020 21:15,180,79,63,29.1
18-12-2020 21:30,180,79,63,29.1
18-12-2020 21:45,187,77,63,29.1
18-12-2020 22:00,187,77,63,29.1
18-12-2020 22:15,187,77,62,29.1
18-12-2020 22:30,187,77,61,29.1
18-12-2020 22:45,155,78,61,29.1
18-12-2020 23:00,155,78,62,29
18-12-2020 23:15,155,78,62,29.1
18-12-2020 23:30,155,78,62,29.1
18-12-2020 23:45,150,80,62,29.1
19-12-2020 00:00,150,80,62,None
19-12-2020 00:15,150,80,63,None
19-12-2020 00:30,150,80,64,None
19-12-2020 00:45,164,82,64,29.1
19-12-2020 01:00,164,82,65,29.1
19-12-2020 01:15,164,82,66,29.1
19-12-2020 01:30,164,82,67,29.1
19-12-2020 01:45,181,78,67,29.2
19-12-2020 02:00,181,78,67,29.1
19-12-2020 02:15,181,78,66,29.2
19-12-2020 02:30,181,78,66,29.2
19-12-2020 02:45,187,78,65,29.3
19-12-2020 03:00,187,78,66,29.6
19-12-2020 03:15,187,78,65,29.7
19-12-2020 03:30,187,78,65,29.4
19-12-2020 03:45,164,82,65,29.2
19-12-2020 04:00,164,82,65,29.1
19-12-2020 04:15,164,82,66,29.1
19-12-2020 04:30,164,82,66,29.1
19-12-2020 04:45,136,80,65,29.2
19-12-2020 05:00,136,80,65,29.1
19-12-2020 05:15,136,80,66,29.1
19-12-2020 05:30,136,80,66,29.1
19-12-2020 05:45,122,70,68,29.1
19-12-2020 06:00,122,70,68,29.1
19-12-2020 06:15,122,70,68,29.2
19-12-2020 06:30,122,70,68,29.1
19-12-2020 06:45,120,70,69,29.1
19-12-2020 07:00,120,70,68,29.1
19-12-2020 07:15,120,70,68,29.1
19-12-2020 07:30,120,70,67,29.1
19-12-2020 07:45,127,75,65,29.2
19-12-2020 08:00,127,75,64,29.1
19-12-2020 08:15,127,75,63,29.1
19-12-2020 08:30,127,75,60,29.1
19-12-2020 08:45,163,84,58,29.1
19-12-2020 09:00,163,84,56,29
19-12-2020 09:15,163,84,55,29
19-12-2020 09:30,163,84,53,29
19-12-2020 09:45,133,72,52,29.2
19-12-2020 10:00,133,72,51,29.6
19-12-2020 10:15,133,72,50,29.7
19-12-2020 10:30,133,72,50,29.3
19-12-2020 10:45,98,56,50,29.4
19-12-2020 11:00,98,56,50,29.7
19-12-2020 11:15,98,56,48,29.9
19-12-2020 11:30,98,56,48,29.6
19-12-2020 11:45,98,51,49,29.5
19-12-2020 12:00,98,51,49,29.8
19-12-2020 12:15,98,51,48,29.8
19-12-2020 12:30,98,51,47,29.5
19-12-2020 12:45,101,52,46,29.3
19-12-2020 13:00,101,52,46,29.3
19-12-2020 13:15,101,52,46,29.2
19-12-2020 13:30,101,52,46,29.2
19-12-2020 13:45,101,46,44,29.3
19-12-2020 14:00,101,46,45,29.2
19-12-2020 14:15,101,46,45,29.2
19-12-2020 14:30,101,46,45,29.2
19-12-2020 14:45,89,42,45,29.2
19-12-2020 15:00,89,42,45,29.2
19-12-2020 15:15,89,42,45,29.1
19-12-2020 15:30,89,42,45,29.2
19-12-2020 15:45,95,47,45,29.2
19-12-2020 16:00,95,47,45,29.1
19-12-2020 16:15,95,47,46,29.2
19-12-2020 16:30,95,47,47,29.2
19-12-2020 16:45,99,51,47,29.2
19-12-2020 17:00,99,51,48,29.1
19-12-2020 17:15,99,51,50,29.1
19-12-2020 17:30,99,51,51,29.1
19-12-2020 17:45,109,56,52,29.1
19-12-2020 18:00,109,56,53,29.1
19-12-2020 18:15,109,56,55,29.1
19-12-2020 18:30,109,56,57,29.1
19-12-2020 18:45,147,73,58,29.1
19-12-2020 19:00,147,73,60,29.1
19-12-2020 19:15,147,73,59,29.1
19-12-2020 19:30,147,73,57,29.1
19-12-2020 19:45,173,75,56,29.1
19-12-2020 20:00,173,75,57,29.1
19-12-2020 20:15,173,75,55,29.1
19-12-2020 20:30,173,75,54,29.1
19-12-2020 20:45,171,83,55,29.1
19-12-2020 21:00,171,83,55,29
19-12-2020 21:15,171,83,54,29.1
19-12-2020 21:30,171,83,55,29.1
19-12-2020 21:45,150,73,55,29
19-12-2020 22:00,150,73,56,29
19-12-2020 22:15,150,73,58,29
19-12-2020 22:30,150,73,58,29
19-12-2020 22:45,162,83,58,29
19-12-2020 23:00,162,83,58,29
19-12-2020 23:15,162,83,58,29
19-12-2020 23:30,162,83,58,29.1
19-12-2020 23:45,156,85,58,29.1
20-12-2020 00:00,156,85,58,None
20-12-2020 00:15,156,85,58,None
20-12-2020 00:30,156,85,59,None
20-12-2020 00:45,142,80,59,29.1
20-12-2020 01:00,142,80,59,29
20-12-2020 01:15,142,80,59,29
20-12-2020 01:30,142,80,60,29.1
20-12-2020 01:45,138,71,60,29.1
20-12-2020 02:00,138,71,60,29
20-12-2020 02:15,138,71,61,29
20-12-2020 02:30,138,71,62,29
20-12-2020 02:45,132,68,64,29.1
20-12-2020 03:00,132,68,63,29.5
20-12-2020 03:15,132,68,64,29.6
20-12-2020 03:30,132,68,65,29.3
20-12-2020 03:45,106,63,64,29.1
20-12-2020 04:00,106,63,63,29.1
20-12-2020 04:15,106,63,62,29.1
20-12-2020 04:30,106,63,62,29
20-12-2020 04:45,117,66,65,29
20-12-2020 05:00,117,66,66,29.1
20-12-2020 05:15,117,66,67,29.1
20-12-2020 05:30,117,66,67,29.1
20-12-2020 05:45,106,60,65,29.1
20-12-2020 06:00,106,60,65,29
20-12-2020 06:15,106,60,66,29
20-12-2020 06:30,106,60,65,29.1
20-12-2020 06:45,116,59,64,29.1
20-12-2020 07:00,116,59,63,29.1
20-12-2020 07:15,116,59,63,29.1
20-12-2020 07:30,116,59,62,29
20-12-2020 07:45,117,53,60,29.1
20-12-2020 08:00,117,53,60,29
20-12-2020 08:15,117,53,59,29
20-12-2020 08:30,117,53,57,29
20-12-2020 08:45,131,59,55,29
20-12-2020 09:00,131,59,54,29
20-12-2020 09:15,131,59,53,29
20-12-2020 09:30,131,59,52,29.1
20-12-2020 09:45,122,54,51,29.2
20-12-2020 10:00,122,54,51,29.7
20-12-2020 10:15,122,54,50,29.8
20-12-2020 10:30,122,54,49,29.5
20-12-2020 10:45,78,49,48,29.5
20-12-2020 11:00,78,49,48,29.8
20-12-2020 11:15,78,49,47,29.9
20-12-2020 11:30,78,49,46,29.7
20-12-2020 11:45,83,43,45,29.6
20-12-2020 12:00,83,43,45,29.9
20-12-2020 12:15,83,43,44,29.9
20-12-2020 12:30,83,43,44,29.6
20-12-2020 12:45,90,38,44,29.4
20-12-2020 13:00,90,38,44,29.3
20-12-2020 13:15,90,38,43,29.3
20-12-2020 13:30,90,38,42,29.3
20-12-2020 13:45,85,41,42,29.3
20-12-2020 14:00,85,41,42,29.3
20-12-2020 14:15,85,41,42,29.4
20-12-2020 14:30,85,41,42,29.4
20-12-2020 14:45,90,46,41,29.5
20-12-2020 15:00,90,46,41,29.4
20-12-2020 15:15,90,46,41,29.4
20-12-2020 15:30,90,46,41,29.4
20-12-2020 15:45,84,38,41,29.5
20-12-2020 16:00,84,38,42,29.4
20-12-2020 16:15,84,38,41,29.3
20-12-2020 16:30,84,38,41,29.4
20-12-2020 16:45,81,36,42,29.4
20-12-2020 17:00,81,36,42,29.3
20-12-2020 17:15,81,36,43,29.3
20-12-2020 17:30,81,36,45,29.2
20-12-2020 17:45,85,38,47,29.3
20-12-2020 18:00,85,38,48,29.3
20-12-2020 18:15,85,38,49,29.2
20-12-2020 18:30,85,38,50,29.2
20-12-2020 18:45,109,45,51,29.2
20-12-2020 19:00,109,45,52,29.1
20-12-2020 19:15,109,45,53,29.1
20-12-2020 19:30,109,45,53,29.2
20-12-2020 19:45,156,74,52,29.1
20-12-2020 20:00,156,74,51,29.1
20-12-2020 20:15,156,74,52,29.1
20-12-2020 20:30,156,74,52,29.1
20-12-2020 20:45,138,72,53,29.1
20-12-2020 21:00,138,72,53,29
20-12-2020 21:15,138,72,53,29.1
20-12-2020 21:30,138,72,52,29.1
20-12-2020 21:45,150,72,51,29.1
20-12-2020 22:00,150,72,50,29.1
20-12-2020 22:15,150,72,50,29.1
20-12-2020 22:30,150,72,50,29.1
20-12-2020 22:45,137,69,49,29.1
20-12-2020 23:00,137,69,49,29
20-12-2020 23:15,137,69,49,29
20-12-2020 23:30,137,69,48,29.1
20-12-2020 23:45,107,56,48,29.1
21-12-2020 00:00,107,56,48,None
21-12-2020 00:15,107,56,47,None
21-12-2020 00:30,107,56,47,None
21-12-2020 00:45,111,56,47,29.1
21-12-2020 01:00,111,56,47,29.1
21-12-2020 01:15,111,56,48,29
21-12-2020 01:30,111,56,48,29.1
21-12-2020 01:45,115,62,47,29.1
21-12-2020 02:00,115,62,47,29
21-12-2020 02:15,115,62,47,29.1
21-12-2020 02:30,115,62,48,29.1
21-12-2020 02:45,98,51,48,29.3
21-12-2020 03:00,98,51,49,29.6
21-12-2020 03:15,98,51,49,29.7
21-12-2020 03:30,98,51,49,29.4
21-12-2020 03:45,81,34,49,29.2
21-12-2020 04:00,81,34,50,29.1
21-12-2020 04:15,81,34,52,29.1
21-12-2020 04:30,81,34,56,29.1
21-12-2020 04:45,71,31,57,29.2
21-12-2020 05:00,71,31,58,29.1
21-12-2020 05:15,71,31,59,29.1
21-12-2020 05:30,71,31,62,29.1
21-12-2020 05:45,69,28,64,29.2
21-12-2020 06:00,69,28,64,29.1
21-12-2020 06:15,69,28,66,29.1
21-12-2020 06:30,69,28,66,29.2
21-12-2020 06:45,89,29,67,29.2
21-12-2020 07:00,89,29,67,29.1
21-12-2020 07:15,89,29,66,29.2
21-12-2020 07:30,89,29,60,29.2
21-12-2020 07:45,122,61,53,29.1
21-12-2020 08:00,122,61,50,29
21-12-2020 08:15,122,61,48,29
21-12-2020 08:30,122,61,47,29
21-12-2020 08:45,159,58,45,29.1
21-12-2020 09:00,159,58,44,29.1
21-12-2020 09:15,159,58,43,29.1
21-12-2020 09:30,159,58,42,29.2
21-12-2020 09:45,115,43,42,29.4
21-12-2020 10:00,115,43,41,29.8
21-12-2020 10:15,115,43,40,30
21-12-2020 10:30,115,43,40,29.8
21-12-2020 10:45,83,31,40,29.8
21-12-2020 11:00,83,31,39,30.1
21-12-2020 11:15,83,31,39,30.3
21-12-2020 11:30,83,31,38,30
21-12-2020 11:45,84,32,38,29.9
21-12-2020 12:00,84,32,38,30.2
21-12-2020 12:15,84,32,37,30.3
21-12-2020 12:30,84,32,37,30
21-12-2020 12:45,87,31,36,29.9
21-12-2020 13:00,87,31,36,29.8
21-12-2020 13:15,87,31,36,29.8
21-12-2020 13:30,87,31,36,29.8
21-12-2020 13:45,81,28,35,29.8
21-12-2020 14:00,81,28,34,29.7
21-12-2020 14:15,81,28,34,29.7
21-12-2020 14:30,81,28,34,29.7
21-12-2020 14:45,74,19,34,29.8
21-12-2020 15:00,74,19,34,29.8
21-12-2020 15:15,74,19,35,29.8
21-12-2020 15:30,74,19,35,29.8
21-12-2020 15:45,80,33,35,29.8
21-12-2020 16:00,80,33,34,29.8
21-12-2020 16:15,80,33,35,29.8
21-12-2020 16:30,80,33,35,29.7
21-12-2020 16:45,72,30,36,29.7
21-12-2020 17:00,72,30,36,29.7
21-12-2020 17:15,72,30,38,29.6
21-12-2020 17:30,72,30,40,29.6
21-12-2020 17:45,93,33,42,29.6
21-12-2020 18:00,93,33,43,29.5
21-12-2020 18:15,93,33,44,29.4
21-12-2020 18:30,93,33,46,29.4
21-12-2020 18:45,117,43,47,29.4
21-12-2020 19:00,117,43,48,29.3
21-12-2020 19:15,117,43,49,29.3
21-12-2020 19:30,117,43,51,29.3
21-12-2020 19:45,188,78,51,29.3
21-12-2020 20:00,188,78,47,29.2
21-12-2020 20:15,188,78,47,29.2
21-12-2020 20:30,188,78,47,29.2
21-12-2020 20:45,188,76,47,29.1
21-12-2020 21:00,188,76,48,29.1
21-12-2020 21:15,188,76,48,29.1
21-12-2020 21:30,188,76,49,29.2
21-12-2020 21:45,147,85,49,29.2
21-12-2020 22:00,147,85,50,29.1
21-12-2020 22:15,147,85,50,29.1
21-12-2020 22:30,147,85,50,29.1
21-12-2020 22:45,159,76,51,29.1
21-12-2020 23:00,159,76,52,29.1
21-12-2020 23:15,159,76,53,29.1
21-12-2020 23:30,159,76,54,29.1
21-12-2020 23:45,149,75,54,29.1
22-12-2020 11:15,85,25,40,None
22-12-2020 11:30,85,25,38,None
22-12-2020 11:45,80,27,38,None
22-12-2020 12:00,80,27,38,30.2
22-12-2020 12:15,80,27,38,30.2
22-12-2020 12:30,80,27,37,30
22-12-2020 12:45,88,28,37,29.8
22-12-2020 13:00,88,28,37,29.7
22-12-2020 13:15,88,28,37,29.6
22-12-2020 13:30,88,28,37,29.6
22-12-2020 13:45,89,27,36,29.7
22-12-2020 14:00,89,27,36,29.7
22-12-2020 14:15,89,27,36,29.6
22-12-2020 14:30,89,27,36,29.7
22-12-2020 14:45,82,32,36,29.7
22-12-2020 15:00,82,32,35,29.7
22-12-2020 15:15,82,32,36,29.7
22-12-2020 15:30,82,32,36,29.7
22-12-2020 15:45,82,26,36,29.8
22-12-2020 16:00,82,26,35,29.7
22-12-2020 16:15,82,26,36,29.7
22-12-2020 16:30,82,26,36,29.8
22-12-2020 16:45,74,23,38,29.7
22-12-2020 17:00,74,23,38,29.7
22-12-2020 17:15,74,23,40,29.6
22-12-2020 17:30,74,23,43,29.5
22-12-2020 17:45,97,33,44,29.5
22-12-2020 18:00,97,33,46,29.4
22-12-2020 18:15,97,33,47,29.4
22-12-2020 18:30,97,33,48,29.3
22-12-2020 18:45,108,50,49,29.3
22-12-2020 19:00,108,50,50,29.3
22-12-2020 19:15,108,50,50,29.2
22-12-2020 19:30,108,50,51,29.2
22-12-2020 19:45,177,73,51,29.2
22-12-2020 20:00,177,73,51,29.2
22-12-2020 20:15,177,73,52,29.1
22-12-2020 20:30,177,73,53,29.1
22-12-2020 20:45,181,84,54,29.1
22-12-2020 21:00,181,84,54,29.1
22-12-2020 21:15,181,84,55,29.1
22-12-2020 21:30,181,84,55,29.1
22-12-2020 21:45,177,87,55,29.1
22-12-2020 22:00,177,87,56,29.1
22-12-2020 22:15,177,87,56,29.1
22-12-2020 22:30,177,87,57,29.1
22-12-2020 22:45,172,75,57,29.1
22-12-2020 23:00,172,75,57,29.1
22-12-2020 23:15,172,75,57,29.1
22-12-2020 23:30,172,75,58,29.1
22-12-2020 23:45,171,81,59,29.1
23-12-2020 00:00,171,81,58,29.1
23-12-2020 00:15,171,81,59,29.1
23-12-2020 00:30,171,81,60,29.1
23-12-2020 00:45,183,76,61,29.1
23-12-2020 01:00,183,76,62,29.1
23-12-2020 01:15,183,76,62,29.1
23-12-2020 01:30,183,76,62,29.1
23-12-2020 01:45,179,83,62,29.1
23-12-2020 02:00,179,83,63,29.1
23-12-2020 02:15,179,83,63,29.1
23-12-2020 02:30,179,83,64,29.1
23-12-2020 02:45,126,75,64,29.2
23-12-2020 03:00,126,75,65,29.5
23-12-2020 03:15,126,75,67,29.6
23-12-2020 03:30,126,75,66,29.3
23-12-2020 03:45,171,82,66,29.2
23-12-2020 04:00,171,82,68,29.1
23-12-2020 04:15,171,82,70,29.1
